crop,tier,model,cv,fold_id,ilce_id,year,n_test,y_true,model_pred,baseline_pred
bugday,B,pls,LOYO,year=2017,1538,2017,26,496.0,418.92040346373886,452.7142857142857
bugday,B,pls,LOYO,year=2018,1538,2018,26,381.0,512.6668625831192,469.14285714285717
bugday,B,pls,LOYO,year=2019,1538,2019,26,494.0,426.7873603629188,453.0
bugday,B,pls,LOYO,year=2020,1538,2020,26,446.0,487.9178709069898,459.85714285714283
bugday,B,pls,LOYO,year=2021,1538,2021,27,589.0,363.86103505613335,439.42857142857144
bugday,B,pls,LOYO,year=2022,1538,2022,27,477.0,431.351447832118,455.42857142857144
bugday,B,pls,LOYO,year=2023,1538,2023,28,336.0,212.36651143324053,475.57142857142856
bugday,B,pls,LOYO,year=2024,1538,2024,27,446.0,544.6734327763359,459.85714285714283
bugday,B,pls,LOYO,year=2017,1572,2017,26,458.0,439.4352778903676,398.14285714285717
bugday,B,pls,LOYO,year=2018,1572,2018,26,343.0,495.481814309304,414.57142857142856
bugday,B,pls,LOYO,year=2019,1572,2019,26,456.0,425.1712635099192,398.42857142857144
bugday,B,pls,LOYO,year=2020,1572,2020,26,391.0,415.4424346396785,407.7142857142857
bugday,B,pls,LOYO,year=2021,1572,2021,27,440.0,353.75252595122856,400.7142857142857
bugday,B,pls,LOYO,year=2022,1572,2022,27,398.0,398.3583273768341,406.7142857142857
bugday,B,pls,LOYO,year=2023,1572,2023,28,388.0,262.9851100158871,408.14285714285717
bugday,B,pls,LOYO,year=2024,1572,2024,27,371.0,520.4199357563632,410.57142857142856
bugday,B,pls,LOYO,year=2017,1577,2017,26,458.0,422.62660466932886,390.2857142857143
bugday,B,pls,LOYO,year=2018,1577,2018,26,305.0,502.6464111880693,412.14285714285717
bugday,B,pls,LOYO,year=2019,1577,2019,26,456.0,446.0472384647961,390.57142857142856
bugday,B,pls,LOYO,year=2020,1577,2020,26,352.0,440.1483519726946,405.42857142857144
bugday,B,pls,LOYO,year=2021,1577,2021,27,440.0,377.3409015156393,392.85714285714283
bugday,B,pls,LOYO,year=2022,1577,2022,27,398.0,448.6498911083853,398.85714285714283
bugday,B,pls,LOYO,year=2023,1577,2023,28,373.0,292.672643150153,402.42857142857144
bugday,B,pls,LOYO,year=2024,1577,2024,27,408.0,526.1099382848143,397.42857142857144
bugday,B,pls,LOYO,year=2017,1596,2017,26,458.0,426.27050598814,404.57142857142856
bugday,B,pls,LOYO,year=2018,1596,2018,26,343.0,488.07552294819175,421.0
bugday,B,pls,LOYO,year=2019,1596,2019,26,456.0,444.36629658662514,404.85714285714283
bugday,B,pls,LOYO,year=2020,1596,2020,26,352.0,468.9046022817272,419.7142857142857
bugday,B,pls,LOYO,year=2021,1596,2021,27,536.0,356.441255323619,393.42857142857144
bugday,B,pls,LOYO,year=2022,1596,2022,27,438.0,422.8111357766368,407.42857142857144
bugday,B,pls,LOYO,year=2023,1596,2023,28,321.0,234.83095046299724,424.14285714285717
bugday,B,pls,LOYO,year=2024,1596,2024,27,386.0,490.9928693957981,414.85714285714283
bugday,B,pls,LOYO,year=2017,1652,2017,26,420.0,381.2129107057497,401.2857142857143
bugday,B,pls,LOYO,year=2018,1652,2018,26,351.0,524.6978758714034,411.14285714285717
bugday,B,pls,LOYO,year=2019,1652,2019,26,380.0,399.01721579774807,407.0
bugday,B,pls,LOYO,year=2020,1652,2020,26,352.0,490.396256327074,411.0
bugday,B,pls,LOYO,year=2021,1652,2021,27,527.0,356.8291237657909,386.0
bugday,B,pls,LOYO,year=2022,1652,2022,27,398.0,426.047636695743,404.42857142857144
bugday,B,pls,LOYO,year=2023,1652,2023,28,355.0,235.71426375924503,410.57142857142856
bugday,B,pls,LOYO,year=2024,1652,2024,27,446.0,561.8616254908544,397.57142857142856
bugday,B,pls,LOYO,year=2017,1705,2017,26,354.0,407.8898861436625,394.42857142857144
bugday,B,pls,LOYO,year=2018,1705,2018,26,353.0,474.2182074423539,394.57142857142856
bugday,B,pls,LOYO,year=2019,1705,2019,26,351.0,426.2761808008224,394.85714285714283
bugday,B,pls,LOYO,year=2020,1705,2020,26,322.0,402.3020407529423,399.0
bugday,B,pls,LOYO,year=2021,1705,2021,27,448.0,354.46198566119455,381.0
bugday,B,pls,LOYO,year=2022,1705,2022,27,402.0,402.6880071634863,387.57142857142856
bugday,B,pls,LOYO,year=2023,1705,2023,28,515.0,255.033321457792,371.42857142857144
bugday,B,pls,LOYO,year=2024,1705,2024,27,370.0,514.720029798794,392.14285714285717
bugday,B,pls,LOYO,year=2017,1714,2017,26,420.0,469.0582343075533,418.7142857142857
bugday,B,pls,LOYO,year=2018,1714,2018,26,381.0,493.5325033491209,424.2857142857143
bugday,B,pls,LOYO,year=2019,1714,2019,26,380.0,458.4012350098477,424.42857142857144
bugday,B,pls,LOYO,year=2020,1714,2020,26,430.0,443.5506031110125,417.2857142857143
bugday,B,pls,LOYO,year=2021,1714,2021,27,483.0,372.0219865397135,409.7142857142857
bugday,B,pls,LOYO,year=2022,1714,2022,27,438.0,450.9479691604242,416.14285714285717
bugday,B,pls,LOYO,year=2023,1714,2023,28,411.0,273.0788717385286,420.0
bugday,B,pls,LOYO,year=2024,1714,2024,27,408.0,531.8850531176216,420.42857142857144
bugday,B,pls,LOYO,year=2017,1825,2017,26,527.0,394.3295488643146,448.0
bugday,B,pls,LOYO,year=2018,1825,2018,26,366.0,545.1299124499092,471.0
bugday,B,pls,LOYO,year=2019,1825,2019,26,509.0,390.5166658735408,450.57142857142856
bugday,B,pls,LOYO,year=2020,1825,2020,26,407.0,478.9459908231921,465.14285714285717
bugday,B,pls,LOYO,year=2021,1825,2021,27,589.0,369.50969050468046,439.14285714285717
bugday,B,pls,LOYO,year=2022,1825,2022,27,461.0,417.98973389037866,457.42857142857144
bugday,B,pls,LOYO,year=2023,1825,2023,28,373.0,286.0566317720684,470.0
bugday,B,pls,LOYO,year=2024,1825,2024,27,431.0,518.047708272732,461.7142857142857
bugday,B,pls,LOYO,year=2017,1988,2017,26,332.0,438.5312468697361,397.0
bugday,B,pls,LOYO,year=2018,1988,2018,26,331.0,488.8771287021835,397.14285714285717
bugday,B,pls,LOYO,year=2019,1988,2019,26,340.0,460.0452226651693,395.85714285714283
bugday,B,pls,LOYO,year=2020,1988,2020,26,286.0,437.46519327868674,403.57142857142856
bugday,B,pls,LOYO,year=2021,1988,2021,27,433.0,345.8891195074148,382.57142857142856
bugday,B,pls,LOYO,year=2022,1988,2022,27,394.0,422.1149238389225,388.14285714285717
bugday,B,pls,LOYO,year=2023,1988,2023,28,576.0,201.07899150497224,362.14285714285717
bugday,B,pls,LOYO,year=2024,1988,2024,27,419.0,501.9253315421885,384.57142857142856
bugday,B,pls,LOYO,year=2017,2094,2017,26,458.0,423.15139634422985,418.14285714285717
bugday,B,pls,LOYO,year=2018,2094,2018,26,351.0,482.31268244562807,433.42857142857144
bugday,B,pls,LOYO,year=2019,2094,2019,26,456.0,425.9650408769178,418.42857142857144
bugday,B,pls,LOYO,year=2020,2094,2020,26,430.0,438.8410951074856,422.14285714285717
bugday,B,pls,LOYO,year=2021,2094,2021,27,545.0,373.7507191134955,405.7142857142857
bugday,B,pls,LOYO,year=2022,2094,2022,27,438.0,422.627527245269,421.0
bugday,B,pls,LOYO,year=2023,2094,2023,28,336.0,194.54874862406996,435.57142857142856
bugday,B,pls,LOYO,year=2024,2094,2024,27,371.0,523.5688856092485,430.57142857142856
bugday,B,pls,LOYO,year=2017,2095,2017,26,420.0,429.7354266108296,387.85714285714283
bugday,B,pls,LOYO,year=2018,2095,2018,26,290.0,585.1768623299246,406.42857142857144
bugday,B,pls,LOYO,year=2019,2095,2019,26,380.0,427.0713494381429,393.57142857142856
bugday,B,pls,LOYO,year=2020,2095,2020,26,391.0,482.267892057183,392.0
bugday,B,pls,LOYO,year=2021,2095,2021,27,527.0,367.57802363546335,372.57142857142856
bugday,B,pls,LOYO,year=2022,2095,2022,27,398.0,430.5856267325599,391.0
bugday,B,pls,LOYO,year=2023,2095,2023,28,358.0,353.9191362174053,396.7142857142857
bugday,B,pls,LOYO,year=2024,2095,2024,27,371.0,497.41110303627937,394.85714285714283
bugday,B,pls,LOYO,year=2017,2096,2017,26,458.0,402.1473801006805,421.57142857142856
bugday,B,pls,LOYO,year=2018,2096,2018,26,336.0,525.8614986641136,439.0
bugday,B,pls,LOYO,year=2019,2096,2019,26,433.0,398.2877209903746,425.14285714285717
bugday,B,pls,LOYO,year=2020,2096,2020,26,375.0,495.05075321272585,433.42857142857144
bugday,B,pls,LOYO,year=2021,2096,2021,27,554.0,381.8128129615239,407.85714285714283
bugday,B,pls,LOYO,year=2022,2096,2022,27,438.0,433.2672028466424,424.42857142857144
bugday,B,pls,LOYO,year=2023,2096,2023,28,355.0,197.41345984885496,436.2857142857143
bugday,B,pls,LOYO,year=2024,2096,2024,27,460.0,538.3824452352035,421.2857142857143
bugday,B,elastic_net,LOYO,year=2017,1163,2017,26,458.0,425.5380064025387,425.57142857142856
bugday,B,elastic_net,LOYO,year=2018,1163,2018,26,442.0,461.99317270670673,427.85714285714283
bugday,B,elastic_net,LOYO,year=2019,1163,2019,26,445.0,402.2250328414939,427.42857142857144
bugday,B,elastic_net,LOYO,year=2020,1163,2020,26,352.0,417.7350444889111,440.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1163,2021,27,483.0,367.0736941685498,422.0
bugday,B,elastic_net,LOYO,year=2022,1163,2022,27,438.0,395.0604360674001,428.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1163,2023,28,411.0,323.1197013687162,432.2857142857143
bugday,B,elastic_net,LOYO,year=2024,1163,2024,27,408.0,456.49913007300273,432.7142857142857
bugday,B,elastic_net,LOYO,year=2017,1250,2017,26,420.0,414.8489667244242,392.42857142857144
bugday,B,elastic_net,LOYO,year=2018,1250,2018,26,343.0,494.98529030367285,403.42857142857144
bugday,B,elastic_net,LOYO,year=2019,1250,2019,26,380.0,418.8821229956083,398.14285714285717
bugday,B,elastic_net,LOYO,year=2020,1250,2020,26,430.0,446.9255144538029,391.0
bugday,B,elastic_net,LOYO,year=2021,1250,2021,27,527.0,357.7463545775988,377.14285714285717
bugday,B,elastic_net,LOYO,year=2022,1250,2022,27,382.0,417.7458618213509,397.85714285714283
bugday,B,elastic_net,LOYO,year=2023,1250,2023,28,351.0,316.5320475712537,402.2857142857143
bugday,B,elastic_net,LOYO,year=2024,1250,2024,27,334.0,451.0643239346452,404.7142857142857
bugday,B,elastic_net,LOYO,year=2017,1258,2017,26,443.0,392.7418842127576,403.42857142857144
bugday,B,elastic_net,LOYO,year=2018,1258,2018,26,324.0,477.3895489917967,420.42857142857144
bugday,B,elastic_net,LOYO,year=2019,1258,2019,26,418.0,399.9387535549717,407.0
bugday,B,elastic_net,LOYO,year=2020,1258,2020,26,391.0,452.8225036862423,410.85714285714283
bugday,B,elastic_net,LOYO,year=2021,1258,2021,27,527.0,366.7484163973032,391.42857142857144
bugday,B,elastic_net,LOYO,year=2022,1258,2022,27,382.0,405.39150955874095,412.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1258,2023,28,351.0,292.4628594598074,416.57142857142856
bugday,B,elastic_net,LOYO,year=2024,1258,2024,27,431.0,464.0721191474136,405.14285714285717
bugday,B,elastic_net,LOYO,year=2021,1270,2021,27,362.0,361.0396047046613,288.3333333333333
bugday,B,elastic_net,LOYO,year=2022,1270,2022,27,317.0,390.0374457019958,303.3333333333333
bugday,B,elastic_net,LOYO,year=2023,1270,2023,28,292.0,336.02886436128244,311.6666666666667
bugday,B,elastic_net,LOYO,year=2024,1270,2024,27,256.0,460.8430054605924,323.6666666666667
bugday,B,elastic_net,LOYO,year=2017,1295,2017,26,393.0,427.3136924429798,419.42857142857144
bugday,B,elastic_net,LOYO,year=2018,1295,2018,26,353.0,462.2633114366826,425.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1295,2019,26,394.0,417.0153509403144,419.2857142857143
bugday,B,elastic_net,LOYO,year=2020,1295,2020,26,361.0,419.2677621571528,424.0
bugday,B,elastic_net,LOYO,year=2021,1295,2021,27,491.0,372.2984490905943,405.42857142857144
bugday,B,elastic_net,LOYO,year=2022,1295,2022,27,408.0,403.6763091252929,417.2857142857143
bugday,B,elastic_net,LOYO,year=2023,1295,2023,28,559.0,318.9488916531677,395.7142857142857
bugday,B,elastic_net,LOYO,year=2024,1295,2024,27,370.0,437.661983984532,422.7142857142857
bugday,B,elastic_net,LOYO,year=2017,1307,2017,26,335.0,394.7465600229834,386.0
bugday,B,elastic_net,LOYO,year=2018,1307,2018,26,334.0,462.954410184718,386.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1307,2019,26,321.0,409.2655678034576,388.0
bugday,B,elastic_net,LOYO,year=2020,1307,2020,26,309.0,425.3415556470816,389.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1307,2021,27,448.0,364.8468784924669,369.85714285714283
bugday,B,elastic_net,LOYO,year=2022,1307,2022,27,398.0,410.2798141595587,377.0
bugday,B,elastic_net,LOYO,year=2023,1307,2023,28,506.0,292.2616522516461,361.57142857142856
bugday,B,elastic_net,LOYO,year=2024,1307,2024,27,386.0,477.08312660034863,378.7142857142857
bugday,B,elastic_net,LOYO,year=2017,1385,2017,26,390.0,401.5653557099172,410.0
bugday,B,elastic_net,LOYO,year=2018,1385,2018,26,368.0,457.11578551654617,413.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1385,2019,26,411.0,406.5033607691335,407.0
bugday,B,elastic_net,LOYO,year=2020,1385,2020,26,343.0,406.81948188633504,416.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1385,2021,27,431.0,360.7458589163275,404.14285714285717
bugday,B,elastic_net,LOYO,year=2022,1385,2022,27,388.0,392.02435647557417,410.2857142857143
bugday,B,elastic_net,LOYO,year=2023,1385,2023,28,533.0,296.6676111678446,389.57142857142856
bugday,B,elastic_net,LOYO,year=2024,1385,2024,27,396.0,441.7319019557967,409.14285714285717
bugday,B,elastic_net,LOYO,year=2017,1388,2017,26,458.0,417.53054723204895,401.7142857142857
bugday,B,elastic_net,LOYO,year=2018,1388,2018,26,343.0,457.9982999341598,418.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1388,2019,26,456.0,411.9218450784227,402.0
bugday,B,elastic_net,LOYO,year=2020,1388,2020,26,394.0,421.1579890619343,410.85714285714283
bugday,B,elastic_net,LOYO,year=2021,1388,2021,27,483.0,360.1081087009428,398.14285714285717
bugday,B,elastic_net,LOYO,year=2022,1388,2022,27,406.0,398.068494002447,409.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1388,2023,28,344.0,299.8499554385195,418.0
bugday,B,elastic_net,LOYO,year=2024,1388,2024,27,386.0,468.0178929698986,412.0
bugday,B,elastic_net,LOYO,year=2017,1412,2017,26,345.0,409.6989580074184,444.57142857142856
bugday,B,elastic_net,LOYO,year=2018,1412,2018,26,345.0,475.3107235062754,444.57142857142856
bugday,B,elastic_net,LOYO,year=2019,1412,2019,26,383.0,420.31066531926734,439.14285714285717
bugday,B,elastic_net,LOYO,year=2020,1412,2020,26,432.0,411.6428909949093,432.14285714285717
bugday,B,elastic_net,LOYO,year=2021,1412,2021,27,529.0,364.3069686414746,418.2857142857143
bugday,B,elastic_net,LOYO,year=2022,1412,2022,27,438.0,406.5750326881845,431.2857142857143
bugday,B,elastic_net,LOYO,year=2023,1412,2023,28,576.0,302.6165355616946,411.57142857142856
bugday,B,elastic_net,LOYO,year=2024,1412,2024,27,409.0,471.7700086117993,435.42857142857144
bugday,B,elastic_net,LOYO,year=2017,1464,2017,26,424.0,396.1707938432097,454.7142857142857
bugday,B,elastic_net,LOYO,year=2018,1464,2018,26,387.0,448.5444334292246,460.0
bugday,B,elastic_net,LOYO,year=2019,1464,2019,26,422.0,384.06282205929216,455.0
bugday,B,elastic_net,LOYO,year=2020,1464,2020,26,434.0,416.1223801195744,453.2857142857143
bugday,B,elastic_net,LOYO,year=2021,1464,2021,27,531.0,368.1380789447011,439.42857142857144
bugday,B,elastic_net,LOYO,year=2022,1464,2022,27,440.0,397.3703835754194,452.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1464,2023,28,559.0,276.37706209370293,435.42857142857144
bugday,B,elastic_net,LOYO,year=2024,1464,2024,27,410.0,462.22555806793787,456.7142857142857
bugday,B,elastic_net,LOYO,year=2017,1471,2017,26,458.0,392.594314700325,358.85714285714283
bugday,B,elastic_net,LOYO,year=2018,1471,2018,26,320.0,443.8161961784925,378.57142857142856
bugday,B,elastic_net,LOYO,year=2019,1471,2019,26,342.0,417.7567376804491,375.42857142857144
bugday,B,elastic_net,LOYO,year=2020,1471,2020,26,352.0,406.6221775555565,374.0
bugday,B,elastic_net,LOYO,year=2021,1471,2021,27,396.0,363.9960255417686,367.7142857142857
bugday,B,elastic_net,LOYO,year=2022,1471,2022,27,358.0,384.6075179427887,373.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1471,2023,28,373.0,275.3281723652932,371.0
bugday,B,elastic_net,LOYO,year=2024,1471,2024,27,371.0,449.23279600135686,371.2857142857143
bugday,B,elastic_net,LOYO,year=2017,1480,2017,26,305.0,424.956402628569,285.85714285714283
bugday,B,elastic_net,LOYO,year=2018,1480,2018,26,305.0,445.69190633016336,285.85714285714283
bugday,B,elastic_net,LOYO,year=2019,1480,2019,26,232.0,404.5936581936805,296.2857142857143
bugday,B,elastic_net,LOYO,year=2020,1480,2020,26,313.0,400.3772570271092,284.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1480,2021,27,360.0,380.25996381493553,278.0
bugday,B,elastic_net,LOYO,year=2022,1480,2022,27,247.0,395.1607599099472,294.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1480,2023,28,284.0,291.2732445554593,288.85714285714283
bugday,B,elastic_net,LOYO,year=2024,1480,2024,27,260.0,442.74849218365273,292.2857142857143
bugday,B,elastic_net,LOYO,year=2017,1502,2017,26,233.0,409.1045618753545,356.42857142857144
bugday,B,elastic_net,LOYO,year=2018,1502,2018,26,232.0,444.6893141197609,356.57142857142856
bugday,B,elastic_net,LOYO,year=2019,1502,2019,26,345.0,385.5205216977306,340.42857142857144
bugday,B,elastic_net,LOYO,year=2020,1502,2020,26,279.0,381.5055517293298,349.85714285714283
bugday,B,elastic_net,LOYO,year=2021,1502,2021,27,444.0,367.7642769923463,326.2857142857143
bugday,B,elastic_net,LOYO,year=2022,1502,2022,27,363.0,365.3948425411754,337.85714285714283
bugday,B,elastic_net,LOYO,year=2023,1502,2023,28,459.0,300.1734256554592,324.14285714285717
bugday,B,elastic_net,LOYO,year=2024,1502,2024,27,373.0,433.20638822950434,336.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1505,2023,28,358.0,304.7110076678392,358.0
bugday,B,elastic_net,LOYO,year=2017,1511,2017,26,450.0,406.6146600298716,414.2857142857143
bugday,B,elastic_net,LOYO,year=2018,1511,2018,26,320.0,449.6781598040147,432.85714285714283
bugday,B,elastic_net,LOYO,year=2019,1511,2019,26,464.0,392.62673548003744,412.2857142857143
bugday,B,elastic_net,LOYO,year=2020,1511,2020,26,380.0,430.8537959506631,424.2857142857143
bugday,B,elastic_net,LOYO,year=2021,1511,2021,27,527.0,359.6278777491251,403.2857142857143
bugday,B,elastic_net,LOYO,year=2022,1511,2022,27,398.0,405.3746535165749,421.7142857142857
bugday,B,elastic_net,LOYO,year=2023,1511,2023,28,373.0,300.52211109427685,425.2857142857143
bugday,B,elastic_net,LOYO,year=2024,1511,2024,27,438.0,469.3979066063696,416.0
bugday,B,elastic_net,LOYO,year=2017,1523,2017,26,311.0,411.5354612875984,398.85714285714283
bugday,B,elastic_net,LOYO,year=2018,1523,2018,26,324.0,461.56131110209054,397.0
bugday,B,elastic_net,LOYO,year=2019,1523,2019,26,350.0,422.6893734515075,393.2857142857143
bugday,B,elastic_net,LOYO,year=2020,1523,2020,26,361.0,413.5119451718485,391.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1523,2021,27,460.0,353.36445169944807,377.57142857142856
bugday,B,elastic_net,LOYO,year=2022,1523,2022,27,407.0,408.8779616356305,385.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1523,2023,28,510.0,321.0543251675588,370.42857142857144
bugday,B,elastic_net,LOYO,year=2024,1523,2024,27,380.0,456.65698045793874,389.0
bugday,B,elastic_net,LOYO,year=2017,1538,2017,26,496.0,407.05274366215656,452.7142857142857
bugday,B,elastic_net,LOYO,year=2018,1538,2018,26,381.0,476.9652862300471,469.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1538,2019,26,494.0,416.4700973954892,453.0
bugday,B,elastic_net,LOYO,year=2020,1538,2020,26,446.0,457.9416536777774,459.85714285714283
bugday,B,elastic_net,LOYO,year=2021,1538,2021,27,589.0,370.1797547208041,439.42857142857144
bugday,B,elastic_net,LOYO,year=2022,1538,2022,27,477.0,417.1375105578804,455.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1538,2023,28,336.0,288.75701726276594,475.57142857142856
bugday,B,elastic_net,LOYO,year=2024,1538,2024,27,446.0,477.4289746469073,459.85714285714283
bugday,B,elastic_net,LOYO,year=2017,1572,2017,26,458.0,420.8944589543759,398.14285714285717
bugday,B,elastic_net,LOYO,year=2018,1572,2018,26,343.0,466.0162093284539,414.57142857142856
bugday,B,elastic_net,LOYO,year=2019,1572,2019,26,456.0,407.35324528695605,398.42857142857144
bugday,B,elastic_net,LOYO,year=2020,1572,2020,26,391.0,411.7468477033639,407.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1572,2021,27,440.0,365.8665015305315,400.7142857142857
bugday,B,elastic_net,LOYO,year=2022,1572,2022,27,398.0,390.2232590649349,406.7142857142857
bugday,B,elastic_net,LOYO,year=2023,1572,2023,28,388.0,313.98324311349785,408.14285714285717
bugday,B,elastic_net,LOYO,year=2024,1572,2024,27,371.0,454.6413381197653,410.57142857142856
bugday,B,elastic_net,LOYO,year=2017,1577,2017,26,458.0,410.2104653374646,390.2857142857143
bugday,B,elastic_net,LOYO,year=2018,1577,2018,26,305.0,465.9928287953071,412.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1577,2019,26,456.0,421.7579370708116,390.57142857142856
bugday,B,elastic_net,LOYO,year=2020,1577,2020,26,352.0,425.8502758052055,405.42857142857144
bugday,B,elastic_net,LOYO,year=2021,1577,2021,27,440.0,382.6585222840586,392.85714285714283
bugday,B,elastic_net,LOYO,year=2022,1577,2022,27,398.0,421.52088427187255,398.85714285714283
bugday,B,elastic_net,LOYO,year=2023,1577,2023,28,373.0,334.04474499025184,402.42857142857144
bugday,B,elastic_net,LOYO,year=2024,1577,2024,27,408.0,464.2673911518441,397.42857142857144
bugday,B,elastic_net,LOYO,year=2017,1596,2017,26,458.0,412.7707005622931,404.57142857142856
bugday,B,elastic_net,LOYO,year=2018,1596,2018,26,343.0,469.5703628016979,421.0
bugday,B,elastic_net,LOYO,year=2019,1596,2019,26,456.0,428.9246027900778,404.85714285714283
bugday,B,elastic_net,LOYO,year=2020,1596,2020,26,352.0,446.24060937850646,419.7142857142857
bugday,B,elastic_net,LOYO,year=2021,1596,2021,27,536.0,365.11313931896615,393.42857142857144
bugday,B,elastic_net,LOYO,year=2022,1596,2022,27,438.0,413.466883070036,407.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1596,2023,28,321.0,307.5509397190266,424.14285714285717
bugday,B,elastic_net,LOYO,year=2024,1596,2024,27,386.0,460.15285184431633,414.85714285714283
bugday,B,elastic_net,LOYO,year=2017,1652,2017,26,420.0,392.4532467607087,401.2857142857143
bugday,B,elastic_net,LOYO,year=2018,1652,2018,26,351.0,478.09072046869767,411.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1652,2019,26,380.0,405.64483793016336,407.0
bugday,B,elastic_net,LOYO,year=2020,1652,2020,26,352.0,459.3999185195992,411.0
bugday,B,elastic_net,LOYO,year=2021,1652,2021,27,527.0,366.1021013125516,386.0
bugday,B,elastic_net,LOYO,year=2022,1652,2022,27,398.0,412.62471489420966,404.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1652,2023,28,355.0,300.12519158529534,410.57142857142856
bugday,B,elastic_net,LOYO,year=2024,1652,2024,27,446.0,489.513013576489,397.57142857142856
bugday,B,elastic_net,LOYO,year=2017,1705,2017,26,354.0,404.7981822947285,394.42857142857144
bugday,B,elastic_net,LOYO,year=2018,1705,2018,26,353.0,457.05451955592775,394.57142857142856
bugday,B,elastic_net,LOYO,year=2019,1705,2019,26,351.0,408.9641167597212,394.85714285714283
bugday,B,elastic_net,LOYO,year=2020,1705,2020,26,322.0,403.1483408150917,399.0
bugday,B,elastic_net,LOYO,year=2021,1705,2021,27,448.0,367.9060869934747,381.0
bugday,B,elastic_net,LOYO,year=2022,1705,2022,27,402.0,392.3306272976548,387.57142857142856
bugday,B,elastic_net,LOYO,year=2023,1705,2023,28,515.0,307.5540484448283,371.42857142857144
bugday,B,elastic_net,LOYO,year=2024,1705,2024,27,370.0,451.2767996134579,392.14285714285717
bugday,B,elastic_net,LOYO,year=2017,1714,2017,26,420.0,435.78137764934417,418.7142857142857
bugday,B,elastic_net,LOYO,year=2018,1714,2018,26,381.0,462.3220079740714,424.2857142857143
bugday,B,elastic_net,LOYO,year=2019,1714,2019,26,380.0,428.0009265750463,424.42857142857144
bugday,B,elastic_net,LOYO,year=2020,1714,2020,26,430.0,427.6910138116401,417.2857142857143
bugday,B,elastic_net,LOYO,year=2021,1714,2021,27,483.0,379.1722848833072,409.7142857142857
bugday,B,elastic_net,LOYO,year=2022,1714,2022,27,438.0,422.2877758129291,416.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1714,2023,28,411.0,322.7154350924135,420.0
bugday,B,elastic_net,LOYO,year=2024,1714,2024,27,408.0,468.0178006521068,420.42857142857144
bugday,B,elastic_net,LOYO,year=2017,1825,2017,26,527.0,397.89753335946574,448.0
bugday,B,elastic_net,LOYO,year=2018,1825,2018,26,366.0,497.4777724839737,471.0
bugday,B,elastic_net,LOYO,year=2019,1825,2019,26,509.0,406.91550379461023,450.57142857142856
bugday,B,elastic_net,LOYO,year=2020,1825,2020,26,407.0,458.43240597243584,465.14285714285717
bugday,B,elastic_net,LOYO,year=2021,1825,2021,27,589.0,365.75544206567054,439.14285714285717
bugday,B,elastic_net,LOYO,year=2022,1825,2022,27,461.0,416.2010329418464,457.42857142857144
bugday,B,elastic_net,LOYO,year=2023,1825,2023,28,373.0,335.71642754132023,470.0
bugday,B,elastic_net,LOYO,year=2024,1825,2024,27,431.0,477.9034842204034,461.7142857142857
bugday,B,elastic_net,LOYO,year=2017,1988,2017,26,332.0,420.4547675552808,397.0
bugday,B,elastic_net,LOYO,year=2018,1988,2018,26,331.0,462.5524429943487,397.14285714285717
bugday,B,elastic_net,LOYO,year=2019,1988,2019,26,340.0,425.5532965870421,395.85714285714283
bugday,B,elastic_net,LOYO,year=2020,1988,2020,26,286.0,423.4015873917097,403.57142857142856
bugday,B,elastic_net,LOYO,year=2021,1988,2021,27,433.0,362.1624031560919,382.57142857142856
bugday,B,elastic_net,LOYO,year=2022,1988,2022,27,394.0,402.3418813157072,388.14285714285717
bugday,B,elastic_net,LOYO,year=2023,1988,2023,28,576.0,277.3457961118417,362.14285714285717
bugday,B,elastic_net,LOYO,year=2024,1988,2024,27,419.0,444.30047245627344,384.57142857142856
bugday,B,elastic_net,LOYO,year=2017,2094,2017,26,458.0,410.36401460806417,418.14285714285717
bugday,B,elastic_net,LOYO,year=2018,2094,2018,26,351.0,458.4257942926554,433.42857142857144
bugday,B,elastic_net,LOYO,year=2019,2094,2019,26,456.0,410.8499280078544,418.42857142857144
bugday,B,elastic_net,LOYO,year=2020,2094,2020,26,430.0,426.2263566365283,422.14285714285717
