ilce_id,ilce,il,year,crop,urun_tr,ekilen_alan_da,hasat_alan_da,verim_kg_da,uretim_ton
1307,Enez,Edirne,2004,aycicegi_yaglik,Ayçiçeği (Yağlık),37810.0,37810.0,171.0,6457.0
1307,Enez,Edirne,2004,bugday,Buğday,67890.0,67890.0,363.0,24644.0
1307,Enez,Edirne,2005,aycicegi_yaglik,Ayçiçeği (Yağlık),44150.0,44150.0,149.0,6577.0
1307,Enez,Edirne,2005,bugday,Buğday,72840.0,72840.0,312.0,22690.0
1307,Enez,Edirne,2006,aycicegi_yaglik,Ayçiçeği (Yağlık),44314.0,44314.0,170.0,7513.0
1307,Enez,Edirne,2006,bugday,Buğday,69619.0,69619.0,317.0,22041.0
1307,Enez,Edirne,2007,aycicegi_yaglik,Ayçiçeği (Yağlık),41179.0,41179.0,170.0,6987.0
1307,Enez,Edirne,2007,bugday,Buğday,65348.0,65348.0,363.0,23732.0
1307,Enez,Edirne,2008,aycicegi_yaglik,Ayçiçeği (Yağlık),42497.0,42497.0,149.0,6337.0
1307,Enez,Edirne,2008,bugday,Buğday,67793.0,67793.0,358.0,24256.0
1307,Enez,Edirne,2009,aycicegi_yaglik,Ayçiçeği (Yağlık),42934.0,42934.0,150.0,6429.0
1307,Enez,Edirne,2009,bugday,Buğday,61978.0,61978.0,315.0,19500.0
1307,Enez,Edirne,2010,aycicegi_yaglik,Ayçiçeği (Yağlık),45700.0,45700.0,248.0,11354.0
1307,Enez,Edirne,2010,bugday,Buğday,72000.0,72000.0,360.0,25920.0
1307,Enez,Edirne,2011,aycicegi_yaglik,Ayçiçeği (Yağlık),42118.0,42118.0,206.0,8663.0
1307,Enez,Edirne,2011,bugday,Buğday,66618.0,66618.0,247.0,16477.0
1307,Enez,Edirne,2012,aycicegi_yaglik,Ayçiçeği (Yağlık),38123.0,38123.0,196.0,7480.0
1307,Enez,Edirne,2012,bugday,Buğday,59540.0,59540.0,453.0,26944.0
1307,Enez,Edirne,2013,aycicegi_yaglik,Ayçiçeği (Yağlık),25756.0,25756.0,215.0,5541.0
1307,Enez,Edirne,2013,bugday,Buğday,59215.0,59215.0,355.0,20998.0
1307,Enez,Edirne,2014,aycicegi_yaglik,Ayçiçeği (Yağlık),30098.0,30098.0,270.0,8118.0
1307,Enez,Edirne,2014,bugday,Buğday,59396.0,59396.0,378.0,22479.0
1307,Enez,Edirne,2014,bugday_hasil,Buğday (Hasıl/Yeşilot),650.0,650.0,400.0,260.0
1307,Enez,Edirne,2015,aycicegi_yaglik,Ayçiçeği (Yağlık),26585.0,26585.0,227.0,6023.0
1307,Enez,Edirne,2015,bugday,Buğday,58637.0,58637.0,335.0,19625.0
1307,Enez,Edirne,2015,bugday_hasil,Buğday (Hasıl/Yeşilot),600.0,600.0,400.0,240.0
1307,Enez,Edirne,2016,aycicegi_yaglik,Ayçiçeği (Yağlık),29859.0,29859.0,266.0,7957.0
1307,Enez,Edirne,2016,bugday,Buğday,58702.0,58702.0,330.0,19358.0
1307,Enez,Edirne,2016,bugday_hasil,Buğday (Hasıl/Yeşilot),750.0,750.0,451.0,338.0
1307,Enez,Edirne,2017,aycicegi_yaglik,Ayçiçeği (Yağlık),27700.0,27700.0,256.0,7096.0
1307,Enez,Edirne,2017,bugday,Buğday,57560.0,57560.0,335.0,19275.0
1307,Enez,Edirne,2017,bugday_hasil,Buğday (Hasıl/Yeşilot),750.0,750.0,453.0,340.0
1307,Enez,Edirne,2018,aycicegi_yaglik,Ayçiçeği (Yağlık),27936.0,27936.0,276.0,7705.0
1307,Enez,Edirne,2018,bugday,Buğday,57202.0,57202.0,334.0,19084.0
1307,Enez,Edirne,2018,bugday_hasil,Buğday (Hasıl/Yeşilot),780.0,780.0,455.0,355.0
1307,Enez,Edirne,2019,aycicegi_yaglik,Ayçiçeği (Yağlık),24011.0,24011.0,282.0,6782.0
1307,Enez,Edirne,2019,bugday,Buğday,59000.0,59000.0,321.0,18933.0
1307,Enez,Edirne,2019,bugday_hasil,Buğday (Hasıl/Yeşilot),770.0,770.0,455.0,350.0
1307,Enez,Edirne,2020,aycicegi_yaglik,Ayçiçeği (Yağlık),28769.0,28769.0,292.0,8398.0
1307,Enez,Edirne,2020,bugday,Buğday,57670.0,57670.0,309.0,17833.0
1307,Enez,Edirne,2020,bugday_hasil,Buğday (Hasıl/Yeşilot),2200.0,2200.0,1000.0,2200.0
1307,Enez,Edirne,2021,aycicegi_yaglik,Ayçiçeği (Yağlık),31700.0,31700.0,202.0,6411.0
1307,Enez,Edirne,2021,bugday,Buğday,54000.0,54000.0,448.0,24174.0
1307,Enez,Edirne,2021,bugday_hasil,Buğday (Hasıl/Yeşilot),200.0,200.0,1000.0,200.0
1307,Enez,Edirne,2022,aycicegi_yaglik,Ayçiçeği (Yağlık),38610.0,38610.0,195.0,7526.0
1307,Enez,Edirne,2022,bugday,Buğday,44800.0,44800.0,398.0,17852.0
1307,Enez,Edirne,2022,bugday_hasil,Buğday (Hasıl/Yeşilot),350.0,350.0,1000.0,350.0
1307,Enez,Edirne,2023,aycicegi_yaglik,Ayçiçeği (Yağlık),43150.0,43150.0,157.0,6792.0
1307,Enez,Edirne,2023,bugday,Buğday,56500.0,56500.0,506.0,28585.0
1307,Enez,Edirne,2023,bugday_hasil,Buğday (Hasıl/Yeşilot),1300.0,1300.0,1000.0,1300.0
1307,Enez,Edirne,2024,aycicegi_yaglik,Ayçiçeği (Yağlık),41780.0,41780.0,130.0,5445.0
1307,Enez,Edirne,2024,bugday,Buğday,57015.0,57015.0,386.0,22020.0
1307,Enez,Edirne,2024,bugday_hasil,Buğday (Hasıl/Yeşilot),350.0,350.0,1000.0,350.0
1307,Enez,Edirne,2025,aycicegi_yaglik,Ayçiçeği (Yağlık),36380.0,36380.0,121.0,4404.0
1307,Enez,Edirne,2025,bugday,Buğday,57000.0,57000.0,301.0,17156.0
1307,Enez,Edirne,2025,bugday_hasil,Buğday (Hasıl/Yeşilot),272.0,272.0,2000.0,544.0
1385,Havsa,Edirne,2004,aycicegi_yaglik,Ayçiçeği (Yağlık),109990.0,109990.0,172.0,18951.0
1385,Havsa,Edirne,2004,bugday,Buğday,271550.0,271550.0,323.0,87621.0
1385,Havsa,Edirne,2005,aycicegi_yaglik,Ayçiçeği (Yağlık),111140.0,111140.0,186.0,20696.0
1385,Havsa,Edirne,2005,bugday,Buğday,291380.0,291380.0,350.0,102104.0
1385,Havsa,Edirne,2006,aycicegi_yaglik,Ayçiçeği (Yağlık),118168.0,118168.0,170.0,20034.0
1385,Havsa,Edirne,2006,bugday,Buğday,278477.0,278477.0,237.0,66124.0
1385,Havsa,Edirne,2007,aycicegi_yaglik,Ayçiçeği (Yağlık),118961.0,118961.0,178.0,21194.0
1385,Havsa,Edirne,2007,bugday,Buğday,252429.0,252429.0,444.0,112045.0
1385,Havsa,Edirne,2008,aycicegi_yaglik,Ayçiçeği (Yağlık),106550.0,106550.0,171.0,18271.0
1385,Havsa,Edirne,2008,bugday,Buğday,266468.0,266468.0,398.0,105933.0
1385,Havsa,Edirne,2009,aycicegi_yaglik,Ayçiçeği (Yağlık),103123.0,103123.0,172.0,17757.0
1385,Havsa,Edirne,2009,bugday,Buğday,236289.0,236289.0,350.0,82603.0
1385,Havsa,Edirne,2010,aycicegi_yaglik,Ayçiçeği (Yağlık),127105.0,127105.0,227.0,28871.0
1385,Havsa,Edirne,2010,bugday,Buğday,290000.0,290000.0,400.0,116000.0
1385,Havsa,Edirne,2011,aycicegi_yaglik,Ayçiçeği (Yağlık),140774.0,140774.0,192.0,27057.0
1385,Havsa,Edirne,2011,bugday,Buğday,231312.0,231312.0,283.0,65386.0
1385,Havsa,Edirne,2012,aycicegi_yaglik,Ayçiçeği (Yağlık),139245.0,139245.0,205.0,28540.0
1385,Havsa,Edirne,2012,bugday,Buğday,191357.0,191357.0,448.0,85669.0
1385,Havsa,Edirne,2013,aycicegi_yaglik,Ayçiçeği (Yağlık),119940.0,119940.0,244.0,29206.0
1385,Havsa,Edirne,2013,bugday,Buğday,189325.0,189325.0,381.0,72146.0
1385,Havsa,Edirne,2014,aycicegi_yaglik,Ayçiçeği (Yağlık),135989.0,135989.0,308.0,41837.0
1385,Havsa,Edirne,2014,bugday,Buğday,202662.0,202662.0,455.0,92211.0
1385,Havsa,Edirne,2015,aycicegi_yaglik,Ayçiçeği (Yağlık),165798.0,165798.0,251.0,41601.0
1385,Havsa,Edirne,2015,bugday,Buğday,172475.0,172475.0,375.0,64632.0
1385,Havsa,Edirne,2016,aycicegi_yaglik,Ayçiçeği (Yağlık),161845.0,161845.0,228.0,36960.0
1385,Havsa,Edirne,2016,bugday,Buğday,189006.0,189006.0,386.0,72864.0
1385,Havsa,Edirne,2017,aycicegi_yaglik,Ayçiçeği (Yağlık),167400.0,167400.0,259.0,43369.0
1385,Havsa,Edirne,2017,bugday,Buğday,193080.0,193080.0,390.0,75251.0
1385,Havsa,Edirne,2017,bugday_hasil,Buğday (Hasıl/Yeşilot),1970.0,1970.0,660.0,1300.0
1385,Havsa,Edirne,2018,aycicegi_yaglik,Ayçiçeği (Yağlık),155831.0,155831.0,233.0,36336.0
1385,Havsa,Edirne,2018,bugday,Buğday,195093.0,195093.0,368.0,71780.0
1385,Havsa,Edirne,2018,bugday_hasil,Buğday (Hasıl/Yeşilot),1750.0,1750.0,660.0,1155.0
1385,Havsa,Edirne,2019,aycicegi_yaglik,Ayçiçeği (Yağlık),128579.0,128579.0,212.0,27253.0
1385,Havsa,Edirne,2019,bugday,Buğday,192150.0,192150.0,411.0,78957.0
1385,Havsa,Edirne,2019,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,600.0,900.0
1385,Havsa,Edirne,2020,aycicegi_yaglik,Ayçiçeği (Yağlık),110340.0,110340.0,224.0,24706.0
1385,Havsa,Edirne,2020,bugday,Buğday,198770.0,198770.0,343.0,68253.0
1385,Havsa,Edirne,2020,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,600.0,900.0
1385,Havsa,Edirne,2020,durum_bugdayi,Durum Buğdayı,201.0,201.0,373.0,75.0
1385,Havsa,Edirne,2021,aycicegi_yaglik,Ayçiçeği (Yağlık),140194.0,140194.0,250.0,35046.0
1385,Havsa,Edirne,2021,bugday,Buğday,201435.0,201435.0,431.0,86784.0
1385,Havsa,Edirne,2021,bugday_hasil,Buğday (Hasıl/Yeşilot),610.0,610.0,800.0,488.0
1385,Havsa,Edirne,2021,durum_bugdayi,Durum Buğdayı,180.0,180.0,439.0,79.0
1385,Havsa,Edirne,2022,aycicegi_yaglik,Ayçiçeği (Yağlık),140475.0,140475.0,241.0,33904.0
1385,Havsa,Edirne,2022,bugday,Buğday,188353.0,188353.0,388.0,73159.0
1385,Havsa,Edirne,2022,bugday_hasil,Buğday (Hasıl/Yeşilot),267.0,267.0,801.0,214.0
1385,Havsa,Edirne,2023,aycicegi_yaglik,Ayçiçeği (Yağlık),157525.0,157525.0,231.0,36452.0
1385,Havsa,Edirne,2023,bugday,Buğday,196146.0,196146.0,533.0,104598.0
1385,Havsa,Edirne,2023,bugday_hasil,Buğday (Hasıl/Yeşilot),337.0,337.0,1000.0,337.0
1385,Havsa,Edirne,2024,aycicegi_yaglik,Ayçiçeği (Yağlık),150500.0,150500.0,132.0,19827.0
1385,Havsa,Edirne,2024,bugday,Buğday,180000.0,180000.0,396.0,71299.0
1385,Havsa,Edirne,2024,bugday_hasil,Buğday (Hasıl/Yeşilot),150.0,150.0,1000.0,150.0
1385,Havsa,Edirne,2025,aycicegi_yaglik,Ayçiçeği (Yağlık),148029.0,148029.0,141.0,20844.0
1385,Havsa,Edirne,2025,bugday,Buğday,196500.0,196500.0,324.0,63697.0
1385,Havsa,Edirne,2025,bugday_hasil,Buğday (Hasıl/Yeşilot),255.0,255.0,2502.0,638.0
1464,Keşan,Edirne,2004,aycicegi_yaglik,Ayçiçeği (Yağlık),186590.0,186590.0,171.0,31864.0
1464,Keşan,Edirne,2004,bugday,Buğday,237610.0,237610.0,323.0,76669.0
1464,Keşan,Edirne,2005,aycicegi_yaglik,Ayçiçeği (Yağlık),196230.0,196230.0,186.0,36540.0
1464,Keşan,Edirne,2005,bugday,Buğday,237960.0,237960.0,311.0,74120.0
1464,Keşan,Edirne,2006,aycicegi_yaglik,Ayçiçeği (Yağlık),187103.0,187103.0,212.0,39651.0
1464,Keşan,Edirne,2006,bugday,Buğday,227423.0,227423.0,317.0,72001.0
1464,Keşan,Edirne,2007,aycicegi_yaglik,Ayçiçeği (Yağlık),167866.0,167866.0,233.0,39166.0
1464,Keşan,Edirne,2007,bugday,Buğday,221429.0,221429.0,468.0,103646.0
1464,Keşan,Edirne,2008,aycicegi_yaglik,Ayçiçeği (Yağlık),172058.0,172058.0,224.0,38483.0
1464,Keşan,Edirne,2008,bugday,Buğday,229714.0,229714.0,493.0,113239.0
1464,Keşan,Edirne,2009,aycicegi_yaglik,Ayçiçeği (Yağlık),195811.0,195811.0,225.0,43979.0
1464,Keşan,Edirne,2009,bugday,Buğday,212494.0,212494.0,367.0,77999.0
1464,Keşan,Edirne,2010,aycicegi_yaglik,Ayçiçeği (Yağlık),195880.0,195880.0,245.0,47970.0
1464,Keşan,Edirne,2010,bugday,Buğday,250000.0,250000.0,384.0,96000.0
1464,Keşan,Edirne,2011,aycicegi_yaglik,Ayçiçeği (Yağlık),191724.0,191724.0,223.0,42803.0
1464,Keşan,Edirne,2011,bugday,Buğday,222061.0,222061.0,318.0,70617.0
1464,Keşan,Edirne,2012,aycicegi_yaglik,Ayçiçeği (Yağlık),150687.0,150687.0,226.0,34050.0
1464,Keşan,Edirne,2012,bugday,Buğday,195037.0,195037.0,474.0,92527.0
1464,Keşan,Edirne,2013,aycicegi_yaglik,Ayçiçeği (Yağlık),137188.0,137188.0,235.0,32280.0
1464,Keşan,Edirne,2013,bugday,Buğday,232450.0,232450.0,378.0,87801.0
1464,Keşan,Edirne,2014,aycicegi_yaglik,Ayçiçeği (Yağlık),162996.0,162996.0,287.0,46806.0
1464,Keşan,Edirne,2014,bugday,Buğday,249981.0,249981.0,431.0,107807.0
1464,Keşan,Edirne,2015,aycicegi_yaglik,Ayçiçeği (Yağlık),163734.0,163734.0,251.0,41157.0
1464,Keşan,Edirne,2015,bugday,Buğday,244787.0,244787.0,421.0,103107.0
1464,Keşan,Edirne,2016,aycicegi_yaglik,Ayçiçeği (Yağlık),194494.0,194494.0,243.0,47218.0
1464,Keşan,Edirne,2016,bugday,Buğday,249001.0,249001.0,417.0,103717.0
1464,Keşan,Edirne,2017,aycicegi_yaglik,Ayçiçeği (Yağlık),198000.0,198000.0,255.0,50552.0
1464,Keşan,Edirne,2017,bugday,Buğday,249600.0,249600.0,424.0,105941.0
1464,Keşan,Edirne,2017,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,750.0,1125.0
1464,Keşan,Edirne,2018,aycicegi_yaglik,Ayçiçeği (Yağlık),186543.0,186543.0,260.0,48455.0
1464,Keşan,Edirne,2018,bugday,Buğday,245223.0,245223.0,387.0,94897.0
1464,Keşan,Edirne,2018,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,750.0,1125.0
1464,Keşan,Edirne,2019,aycicegi_yaglik,Ayçiçeği (Yağlık),169251.0,169251.0,257.0,43478.0
1464,Keşan,Edirne,2019,bugday,Buğday,244500.0,244500.0,422.0,103207.0
1464,Keşan,Edirne,2019,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,750.0,1125.0
1464,Keşan,Edirne,2020,aycicegi_yaglik,Ayçiçeği (Yağlık),183695.0,183695.0,249.0,45746.0
1464,Keşan,Edirne,2020,bugday,Buğday,250252.0,250252.0,434.0,108687.0
1464,Keşan,Edirne,2020,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,750.0,1125.0
1464,Keşan,Edirne,2021,aycicegi_yaglik,Ayçiçeği (Yağlık),205000.0,205000.0,279.0,57275.0
1464,Keşan,Edirne,2021,bugday,Buğday,243500.0,243500.0,531.0,129179.0
1464,Keşan,Edirne,2021,bugday_hasil,Buğday (Hasıl/Yeşilot),1500.0,1500.0,750.0,1125.0
1464,Keşan,Edirne,2022,aycicegi_yaglik,Ayçiçeği (Yağlık),224000.0,224000.0,268.0,60078.0
1464,Keşan,Edirne,2022,bugday,Buğday,202500.0,202500.0,440.0,89199.0
1464,Keşan,Edirne,2022,bugday_hasil,Buğday (Hasıl/Yeşilot),1000.0,1000.0,750.0,750.0
1464,Keşan,Edirne,2023,aycicegi_yaglik,Ayçiçeği (Yağlık),227600.0,227600.0,189.0,42970.0
1464,Keşan,Edirne,2023,bugday,Buğday,201000.0,201000.0,559.0,112321.0
1464,Keşan,Edirne,2023,bugday_hasil,Buğday (Hasıl/Yeşilot),900.0,900.0,900.0,810.0
1464,Keşan,Edirne,2024,aycicegi_yaglik,Ayçiçeği (Yağlık),206330.0,206330.0,156.0,32109.0
1464,Keşan,Edirne,2024,bugday,Buğday,216412.0,216412.0,410.0,88720.0
1464,Keşan,Edirne,2024,bugday_hasil,Buğday (Hasıl/Yeşilot),900.0,900.0,900.0,810.0
1464,Keşan,Edirne,2025,aycicegi_yaglik,Ayçiçeği (Yağlık),205740.0,205740.0,155.0,31914.0
1464,Keşan,Edirne,2025,bugday,Buğday,209152.0,209152.0,378.0,79035.0
1464,Keşan,Edirne,2025,bugday_hasil,Buğday (Hasıl/Yeşilot),925.0,925.0,2501.0,2313.0
1502,Lalapaşa,Edirne,2004,aycicegi_yaglik,Ayçiçeği (Yağlık),68740.0,68740.0,145.0,9979.0
1502,Lalapaşa,Edirne,2004,bugday,Buğday,160020.0,160020.0,286.0,45825.0
1502,Lalapaşa,Edirne,2005,aycicegi_yaglik,Ayçiçeği (Yağlık),68680.0,68680.0,149.0,10231.0
1502,Lalapaşa,Edirne,2005,bugday,Buğday,160260.0,160260.0,310.0,49615.0
1502,Lalapaşa,Edirne,2006,aycicegi_yaglik,Ayçiçeği (Yağlık),64009.0,64009.0,127.0,8139.0
1502,Lalapaşa,Edirne,2006,bugday,Buğday,157804.0,157804.0,277.0,43715.0
1502,Lalapaşa,Edirne,2007,aycicegi_yaglik,Ayçiçeği (Yağlık),68632.0,68632.0,127.0,8734.0
1502,Lalapaşa,Edirne,2007,bugday,Buğday,150572.0,150572.0,404.0,60758.0
1502,Lalapaşa,Edirne,2008,aycicegi_yaglik,Ayçiçeği (Yağlık),70515.0,70515.0,134.0,9463.0
1502,Lalapaşa,Edirne,2008,bugday,Buğday,137829.0,137829.0,358.0,49314.0
1502,Lalapaşa,Edirne,2009,aycicegi_yaglik,Ayçiçeği (Yağlık),68436.0,68436.0,165.0,11272.0
1502,Lalapaşa,Edirne,2009,bugday,Buğday,150517.0,150517.0,315.0,47357.0
1502,Lalapaşa,Edirne,2010,aycicegi_yaglik,Ayçiçeği (Yağlık),67500.0,67500.0,250.0,16875.0
1502,Lalapaşa,Edirne,2010,bugday,Buğday,154656.0,154656.0,400.0,61860.0
1502,Lalapaşa,Edirne,2011,aycicegi_yaglik,Ayçiçeği (Yağlık),66017.0,66017.0,206.0,13584.0
1502,Lalapaşa,Edirne,2011,bugday,Buğday,146636.0,146636.0,283.0,41450.0
1502,Lalapaşa,Edirne,2012,aycicegi_yaglik,Ayçiçeği (Yağlık),62963.0,62963.0,167.0,10543.0
1502,Lalapaşa,Edirne,2012,bugday,Buğday,135422.0,135422.0,421.0,57047.0
1502,Lalapaşa,Edirne,2013,aycicegi_yaglik,Ayçiçeği (Yağlık),55165.0,55165.0,191.0,10512.0
1502,Lalapaşa,Edirne,2013,bugday,Buğday,132368.0,132368.0,329.0,43595.0
1502,Lalapaşa,Edirne,2014,aycicegi_yaglik,Ayçiçeği (Yağlık),51186.0,51186.0,232.0,11884.0
1502,Lalapaşa,Edirne,2014,bugday,Buğday,139489.0,139489.0,372.0,51930.0
1502,Lalapaşa,Edirne,2015,aycicegi_yaglik,Ayçiçeği (Yağlık),77921.0,77921.0,205.0,15983.0
1502,Lalapaşa,Edirne,2015,bugday,Buğday,129297.0,129297.0,306.0,39588.0
1502,Lalapaşa,Edirne,2016,aycicegi_yaglik,Ayçiçeği (Yağlık),69718.0,69718.0,183.0,12763.0
1502,Lalapaşa,Edirne,2016,bugday,Buğday,124501.0,124501.0,266.0,33137.0
1502,Lalapaşa,Edirne,2017,aycicegi_yaglik,Ayçiçeği (Yağlık),68850.0,68850.0,197.0,13555.0
1502,Lalapaşa,Edirne,2017,bugday,Buğday,134800.0,134800.0,233.0,31442.0
1502,Lalapaşa,Edirne,2018,aycicegi_yaglik,Ayçiçeği (Yağlık),65427.0,65427.0,201.0,13182.0
1502,Lalapaşa,Edirne,2018,bugday,Buğday,121697.0,121697.0,232.0,28266.0
1502,Lalapaşa,Edirne,2018,bugday_hasil,Buğday (Hasıl/Yeşilot),2400.0,2400.0,750.0,1800.0
1502,Lalapaşa,Edirne,2019,aycicegi_yaglik,Ayçiçeği (Yağlık),65531.0,65531.0,201.0,13150.0
1502,Lalapaşa,Edirne,2019,bugday,Buğday,123000.0,123000.0,345.0,42470.0
1502,Lalapaşa,Edirne,2019,bugday_hasil,Buğday (Hasıl/Yeşilot),2000.0,2000.0,750.0,1500.0
1502,Lalapaşa,Edirne,2020,aycicegi_yaglik,Ayçiçeği (Yağlık),50742.0,50742.0,204.0,10367.0
1502,Lalapaşa,Edirne,2020,bugday,Buğday,127305.0,127305.0,279.0,35506.0
1502,Lalapaşa,Edirne,2021,aycicegi_yaglik,Ayçiçeği (Yağlık),61450.0,61450.0,202.0,12386.0
1502,Lalapaşa,Edirne,2021,bugday,Buğday,127700.0,127700.0,444.0,56722.0
1502,Lalapaşa,Edirne,2022,aycicegi_yaglik,Ayçiçeği (Yağlık),74855.0,74855.0,214.0,16005.0
1502,Lalapaşa,Edirne,2022,bugday,Buğday,121600.0,121600.0,363.0,44152.0
1502,Lalapaşa,Edirne,2023,aycicegi_yaglik,Ayçiçeği (Yağlık),84960.0,84960.0,261.0,22167.0
1502,Lalapaşa,Edirne,2023,bugday,Buğday,122300.0,122300.0,459.0,56120.0
1502,Lalapaşa,Edirne,2024,aycicegi_yaglik,Ayçiçeği (Yağlık),86670.0,86670.0,78.0,6750.0
1502,Lalapaşa,Edirne,2024,bugday,Buğday,131400.0,131400.0,373.0,49061.0
1502,Lalapaşa,Edirne,2025,aycicegi_yaglik,Ayçiçeği (Yağlık),79406.0,79406.0,70.0,5578.0
1502,Lalapaşa,Edirne,2025,bugday,Buğday,133121.0,133121.0,227.0,30237.0
1523,Meriç,Edirne,2004,aycicegi_yaglik,Ayçiçeği (Yağlık),62430.0,62430.0,145.0,9062.0
1523,Meriç,Edirne,2004,bugday,Buğday,83080.0,83080.0,363.0,30157.0
1523,Meriç,Edirne,2005,aycicegi_yaglik,Ayçiçeği (Yağlık),62370.0,62370.0,127.0,7898.0
1523,Meriç,Edirne,2005,bugday,Buğday,83200.0,83200.0,350.0,29154.0
1523,Meriç,Edirne,2006,aycicegi_yaglik,Ayçiçeği (Yağlık),68933.0,68933.0,211.0,14567.0
1523,Meriç,Edirne,2006,bugday,Buğday,64978.0,64978.0,237.0,15429.0
1523,Meriç,Edirne,2007,aycicegi_yaglik,Ayçiçeği (Yağlık),41179.0,41179.0,170.0,6987.0
1523,Meriç,Edirne,2007,bugday,Buğday,62000.0,62000.0,404.0,25018.0
1523,Meriç,Edirne,2008,aycicegi_yaglik,Ayçiçeği (Yağlık),49831.0,49831.0,186.0,9288.0
1523,Meriç,Edirne,2008,bugday,Buğday,64920.0,64920.0,421.0,27357.0
1523,Meriç,Edirne,2009,aycicegi_yaglik,Ayçiçeği (Yağlık),55311.0,55311.0,255.0,14079.0
1523,Meriç,Edirne,2009,bugday,Buğday,57243.0,57243.0,350.0,20011.0
1523,Meriç,Edirne,2010,aycicegi_yaglik,Ayçiçeği (Yağlık),60150.0,60150.0,330.0,19830.0
1523,Meriç,Edirne,2010,bugday,Buğday,63500.0,63500.0,445.0,28258.0
1523,Meriç,Edirne,2011,aycicegi_yaglik,Ayçiçeği (Yağlık),48482.0,48482.0,198.0,9617.0
1523,Meriç,Edirne,2011,bugday,Buğday,48113.0,48113.0,353.0,17000.0
1523,Meriç,Edirne,2012,aycicegi_yaglik,Ayçiçeği (Yağlık),35773.0,35773.0,189.0,6756.0
1523,Meriç,Edirne,2012,bugday,Buğday,44160.0,44160.0,409.0,18042.0
1523,Meriç,Edirne,2013,aycicegi_yaglik,Ayçiçeği (Yağlık),35498.0,35498.0,239.0,8495.0
1523,Meriç,Edirne,2013,bugday,Buğday,53100.0,53100.0,321.0,17039.0
1523,Meriç,Edirne,2014,aycicegi_yaglik,Ayçiçeği (Yağlık),39724.0,37582.0,253.0,9500.0
1523,Meriç,Edirne,2014,bugday,Buğday,53096.0,53096.0,396.0,21025.0
1523,Meriç,Edirne,2015,aycicegi_yaglik,Ayçiçeği (Yağlık),44938.0,44938.0,220.0,9884.0
1523,Meriç,Edirne,2015,bugday,Buğday,50159.0,50159.0,354.0,17766.0
1523,Meriç,Edirne,2016,aycicegi_yaglik,Ayçiçeği (Yağlık),45541.0,45541.0,205.0,9328.0
1523,Meriç,Edirne,2016,bugday,Buğday,44150.0,44150.0,343.0,15154.0
1523,Meriç,Edirne,2017,aycicegi_yaglik,Ayçiçeği (Yağlık),61876.0,61876.0,219.0,13547.0
1523,Meriç,Edirne,2017,bugday,Buğday,45247.0,45247.0,311.0,14067.0
1523,Meriç,Edirne,2018,aycicegi_yaglik,Ayçiçeği (Yağlık),41270.0,41270.0,209.0,8624.0
1523,Meriç,Edirne,2018,bugday,Buğday,62981.0,62981.0,324.0,20415.0
1523,Meriç,Edirne,2019,aycicegi_yaglik,Ayçiçeği (Yağlık),54304.0,54304.0,314.0,17070.0
1523,Meriç,Edirne,2019,bugday,Buğday,44954.0,44954.0,350.0,15720.0
1523,Meriç,Edirne,2020,aycicegi_yaglik,Ayçiçeği (Yağlık),48628.0,48628.0,286.0,13928.0
1523,Meriç,Edirne,2020,bugday,Buğday,45218.0,45218.0,361.0,16305.0
1523,Meriç,Edirne,2021,aycicegi_yaglik,Ayçiçeği (Yağlık),45476.0,45476.0,313.0,14243.0
1523,Meriç,Edirne,2021,bugday,Buğday,48104.0,48104.0,460.0,22115.0
1523,Meriç,Edirne,2022,aycicegi_yaglik,Ayçiçeği (Yağlık),77675.0,77675.0,352.0,27366.0
1523,Meriç,Edirne,2022,bugday,Buğday,48106.0,48106.0,407.0,19571.0
1523,Meriç,Edirne,2023,aycicegi_yaglik,Ayçiçeği (Yağlık),78865.0,78865.0,239.0,18868.0
1523,Meriç,Edirne,2023,bugday,Buğday,49490.0,49490.0,510.0,25250.0
1523,Meriç,Edirne,2024,aycicegi_yaglik,Ayçiçeği (Yağlık),61900.0,61900.0,199.0,12300.0
1523,Meriç,Edirne,2024,bugday,Buğday,62000.0,62000.0,380.0,23580.0
1523,Meriç,Edirne,2025,aycicegi_yaglik,Ayçiçeği (Yağlık),64300.0,64300.0,197.0,12682.0
1523,Meriç,Edirne,2025,bugday,Buğday,58000.0,58000.0,385.0,22348.0
1295,Merkez,Edirne,2004,aycicegi_yaglik,Ayçiçeği (Yağlık),171860.0,171860.0,173.0,29789.0
1295,Merkez,Edirne,2004,bugday,Buğday,428000.0,428000.0,315.0,134993.0
1295,Merkez,Edirne,2005,aycicegi_yaglik,Ayçiçeği (Yağlık),166790.0,166790.0,186.0,31059.0
1295,Merkez,Edirne,2005,bugday,Buğday,426560.0,426560.0,389.0,166082.0
1295,Merkez,Edirne,2006,aycicegi_yaglik,Ayçiçeği (Yağlık),167210.0,167210.0,212.0,35436.0
