file,column,dtype,non_null_pct,value_range_or_example,description
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_greenup_range,float64,99.6,0.1679..0.6407,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_mean,float64,100.0,0.3817..0.6762,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_median,float64,100.0,0.246..0.8009,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_stdDev,float64,100.0,0.1518..0.3214,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_p10,float64,100.0,0.1288..0.4353,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_p90,float64,100.0,0.7304..0.9102,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_cv,float64,100.0,0.2348..0.7134,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_peak_range,float64,100.0,0.3829..0.7733,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_mean,float64,100.0,0.2664..0.5372,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_median,float64,100.0,0.1366..0.6524,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_stdDev,float64,100.0,0.1371..0.313,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_p10,float64,100.0,0.06628..0.3068,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_p90,float64,100.0,0.5351..0.8554,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_cv,float64,100.0,0.2829..0.8668,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_peak_range,float64,100.0,0.3475..0.7499,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_mean,float64,100.0,0.2504..0.4945,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_median,float64,100.0,0.1308..0.6055,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_stdDev,float64,100.0,0.129..0.2901,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_p10,float64,100.0,0.06447..0.2912,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_p90,float64,100.0,0.502..0.7929,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_cv,float64,100.0,0.2806..0.8803,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_peak_range,float64,100.0,0.328..0.6914,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_mean,float64,100.0,0.2465..0.4875,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_median,float64,100.0,0.1444..0.5821,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_stdDev,float64,100.0,0.1163..0.2639,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_p10,float64,100.0,0.06629..0.2754,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_p90,float64,100.0,0.5117..0.7538,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_cv,float64,100.0,0.2691..0.8413,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_peak_range,float64,100.0,0.3006..0.6405,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_mean,float64,100.0,0.7716..2.669,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_median,float64,100.0,0.2779..2.657,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_stdDev,float64,100.0,0.7321..2.27,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_p10,float64,100.0,0.09432..0.6716,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_p90,float64,100.0,1.953..5.781,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_cv,float64,100.0,0.4755..1.311,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_peak_range,float64,100.0,1.813..5.565,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_mean,float64,100.0,0.01802..0.2933,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_median,float64,100.0,-0.05274..0.4181,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_stdDev,float64,100.0,0.1417..0.3094,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_p10,float64,100.0,-0.246..0.01749,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_p90,float64,100.0,0.293..0.5663,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_cv,float64,100.0,0.6353..10.15,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_peak_range,float64,100.0,0.3712..0.7576,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_mean,float64,100.0,0.4197..0.6302,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_median,float64,100.0,0.3319..0.7227,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_stdDev,float64,100.0,0.1019..0.2292,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_p10,float64,100.0,0.2226..0.4781,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_p90,float64,100.0,0.6777..0.8397,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_cv,float64,100.0,0.1643..0.4925,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_peak_range,float64,100.0,0.2622..0.5704,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_mean,float64,100.0,0.2717..0.4957,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_median,float64,100.0,0.1582..0.5879,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_stdDev,float64,100.0,0.114..0.249,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_p10,float64,100.0,0.08396..0.3184,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_p90,float64,100.0,0.5253..0.7051,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_cv,float64,100.0,0.2418..0.772,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_peak_range,float64,100.0,0.2887..0.6016,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_mean,float64,100.0,0.2861..0.5985,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_median,float64,100.0,0.2539..0.6211,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_stdDev,float64,100.0,0.1119..0.2665,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_p10,float64,100.0,0.1602..0.3712,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_p90,float64,100.0,0.4335..0.8712,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_cv,float64,100.0,0.2796..0.5762,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDVI_grainfill_range,float64,100.0,0.2618..0.6953,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_mean,float64,100.0,0.1696..0.4381,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_median,float64,100.0,0.1445..0.4258,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_stdDev,float64,100.0,0.08674..0.2814,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_p10,float64,100.0,0.0743..0.2071,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_p90,float64,100.0,0.2773..0.8242,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_cv,float64,100.0,0.3486..0.8299,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI_grainfill_range,float64,100.0,0.195..0.7499,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_mean,float64,100.0,0.1532..0.415,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_median,float64,100.0,0.1347..0.3945,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_stdDev,float64,100.0,0.07852..0.2579,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_p10,float64,100.0,0.07623..0.2071,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_p90,float64,100.0,0.252..0.7618,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_cv,float64,100.0,0.3344..0.7936,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,EVI2_grainfill_range,float64,100.0,0.1757..0.6796,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_mean,float64,100.0,0.144..0.3929,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_median,float64,100.0,0.1367..0.4024,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_stdDev,float64,100.0,0.08318..0.1942,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_p10,float64,100.0,0.03523..0.2149,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_p90,float64,100.0,0.2616..0.5977,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_cv,float64,100.0,0.3275..0.6957,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDRE_grainfill_range,float64,100.0,0.1913..0.5154,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_mean,float64,100.0,0.3394..2.883,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_median,float64,100.0,0.2653..1.457,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_stdDev,float64,100.0,0.3038..73.38,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_p10,float64,100.0,0.0788..1.457,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_p90,float64,100.0,0.6404..3.063,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_cv,float64,100.0,0.5597..25.46,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,CIre_grainfill_range,float64,100.0,0..2.875,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_mean,float64,100.0,-0.08061..0.1909,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_median,float64,100.0,-0.1133..0.2071,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_stdDev,float64,100.0,0.06909..0.2181,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_p10,float64,100.0,-0.248..-0.01165,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_p90,float64,100.0,0.05659..0.4179,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_cv,float64,100.0,-123.4..150.8,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,NDWI_grainfill_range,float64,100.0,0.1718..0.5859,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_mean,float64,100.0,0.3313..0.5981,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_median,float64,100.0,0.332..0.5977,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_stdDev,float64,100.0,0.07122..0.1612,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_p10,float64,100.0,0.1759..0.4884,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_p90,float64,100.0,0.4804..0.7305,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_cv,float64,100.0,0.1581..0.3648,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,GNDVI_grainfill_range,float64,100.0,0.1679..0.4296,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_mean,float64,100.0,0.1857..0.4199,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_median,float64,100.0,0.166..0.4258,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_stdDev,float64,100.0,0.08081..0.2143,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_p10,float64,100.0,0.1036..0.2441,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_p90,float64,100.0,0.291..0.6738,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_cv,float64,100.0,0.3019..0.6507,see README / derived spectral or climate feature
02_crop_specific_layer/spectral_indices8_distribution_wheat.csv,OSAVI_grainfill_range,float64,100.0,0.1836..0.5703,see README / derived spectral or climate feature
02_crop_specific_layer/topography_documented_NOT_modelled.csv,ilce_id,int64,100.0,1163..2096,TÜİK district (ilçe) numeric code
02_crop_specific_layer/topography_documented_NOT_modelled.csv,ilce,str,100.0,Babaeski,District name
02_crop_specific_layer/topography_documented_NOT_modelled.csv,il,str,100.0,Kırklareli,Province (Edirne/Kırklareli/Tekirdağ[/İstanbul])
02_crop_specific_layer/topography_documented_NOT_modelled.csv,elevation_m,float64,100.0,39.19..441.7,see README / derived spectral or climate feature
02_crop_specific_layer/topography_documented_NOT_modelled.csv,slope_deg,float64,100.0,2.285..5.567,see README / derived spectral or climate feature
02_crop_specific_layer/topography_documented_NOT_modelled.csv,northness,float64,100.0,-0.2406..0.06967,see README / derived spectral or climate feature
02_crop_specific_layer/topography_documented_NOT_modelled.csv,eastness,float64,100.0,-0.1181..0.1046,see README / derived spectral or climate feature
02_crop_specific_layer/topography_documented_NOT_modelled.csv,twi,float64,100.0,7.797..9.404,see README / derived spectral or climate feature
03_feature_selection/feature_selection_report.csv,crop,str,100.0,bugday,"Crop (bugday=winter wheat, aycicegi[_yaglik]=oilseed sunflower)"
03_feature_selection/feature_selection_report.csv,tier,str,100.0,A,Feature tier (A/B/C main; A-D crop-specific)
03_feature_selection/feature_selection_report.csv,feature,str,100.0,gdd_cum_season,Feature name
03_feature_selection/feature_selection_report.csv,group,str,100.0,climate,see README / derived spectral or climate feature
03_feature_selection/feature_selection_report.csv,importance,float64,100.0,0..0.2222,Permutation importance (train-fold)
03_feature_selection/feature_selection_report.csv,status,str,100.0,selected,selected / dropped_collinear
04_folds_and_predictions/aggregate_metrics_recomputed.csv,r2,float64,100.0,-2.044..0.582,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,rmse_kg_da,float64,100.0,34.89..122.9,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,mae_kg_da,float64,100.0,26.94..99.49,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,mape_pct,float64,100.0,10.29..25.68,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,bias_kg_da,float64,100.0,-8.315..9.908,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,ss_vs_b0,float64,100.0,-0.782..0.361,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,layer,str,100.0,A,see README / derived spectral or climate feature
04_folds_and_predictions/aggregate_metrics_recomputed.csv,crop,str,100.0,bugday,"Crop (bugday=winter wheat, aycicegi[_yaglik]=oilseed sunflower)"
04_folds_and_predictions/aggregate_metrics_recomputed.csv,cv,str,100.0,LOILO,Cross-validation regime / fold scheme
04_folds_and_predictions/aggregate_metrics_recomputed.csv,model,str,100.0,elastic_net,Algorithm name
04_folds_and_predictions/aggregate_metrics_recomputed.csv,n,int64,100.0,209..589,see README / derived spectral or climate feature
04_folds_and_predictions/lstm_yield_persample.csv,crop,str,100.0,bugday,"Crop (bugday=winter wheat, aycicegi[_yaglik]=oilseed sunflower)"
04_folds_and_predictions/lstm_yield_persample.csv,cv,str,100.0,LOYO,Cross-validation regime / fold scheme
04_folds_and_predictions/lstm_yield_persample.csv,ilce_id,int64,100.0,1163..2096,TÜİK district (ilçe) numeric code
04_folds_and_predictions/lstm_yield_persample.csv,year,int64,100.0,2004..2025,Calendar year
04_folds_and_predictions/lstm_yield_persample.csv,y_true,float64,100.0,52..589,Observed district yield (kg/da)
04_folds_and_predictions/lstm_yield_persample.csv,y_pred,float64,100.0,133.1..481.8,Model-predicted yield (kg/da)
04_folds_and_predictions/per_sample_predictions_main.csv,layer,str,100.0,A,see README / derived spectral or climate feature
04_folds_and_predictions/per_sample_predictions_main.csv,crop,str,100.0,bugday,"Crop (bugday=winter wheat, aycicegi[_yaglik]=oilseed sunflower)"
04_folds_and_predictions/per_sample_predictions_main.csv,cv,str,100.0,LOYO,Cross-validation regime / fold scheme
04_folds_and_predictions/per_sample_predictions_main.csv,model,str,100.0,pls,Algorithm name
04_folds_and_predictions/per_sample_predictions_main.csv,ilce_id,int64,100.0,1163..2096,TÜİK district (ilçe) numeric code
04_folds_and_predictions/per_sample_predictions_main.csv,ilce,str,100.0,Babaeski,District name
04_folds_and_predictions/per_sample_predictions_main.csv,il,str,100.0,Kırklareli,Province (Edirne/Kırklareli/Tekirdağ[/İstanbul])
04_folds_and_predictions/per_sample_predictions_main.csv,year,int64,100.0,2004..2025,Calendar year
04_folds_and_predictions/per_sample_predictions_main.csv,y_true,float64,100.0,147..589,Observed district yield (kg/da)
04_folds_and_predictions/per_sample_predictions_main.csv,y_pred,float64,100.0,207.2..527.5,Model-predicted yield (kg/da)
04_folds_and_predictions/per_sample_predictions_main.csv,abs_error,float64,100.0,0.006463..247.6,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,stage,str,100.0,pre_season,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,n,int64,100.0,30..172,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,R2,float64,100.0,-5.649..0.7884,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,MAE,float64,100.0,0.009764..0.07322,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,RMSE,float64,100.0,0.01193..0.08698,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,bias,float64,100.0,-0.04054..0.06604,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2025_validation_per_stage.csv,MAPE_pct,float64,100.0,5.966..21.94,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,stage,str,100.0,pre_season,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,n,int64,100.0,9..68,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,R2,float64,100.0,-1.759..0.7322,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,MAE,float64,100.0,0.01887..0.03571,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,RMSE,float64,100.0,0.02151..0.04499,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,bias,float64,100.0,-0.01939..0.02435,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_2026_validation_per_stage.csv,MAPE_pct,float64,100.0,5.082..16.11,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_coordinates.csv,site_id,str,100.0,EVR_01,Field site code (EVR_01 surveyed; EVR_02-05 auxiliary)
05_field_insitu/EVR01_parcel_coordinates.csv,corner,str,100.0,1..4,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_coordinates.csv,lat,float64,100.0,41.53..41.53,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_coordinates.csv,lon,float64,100.0,27.86..27.86,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_coordinates.csv,area_ha,float64,100.0,0.62..0.62,see README / derived spectral or climate feature
05_field_insitu/EVR01_parcel_coordinates.csv,note,str,100.0,field-surveyed 0.62 ha winter-wh,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,site_id,str,100.0,EVR_01,Field site code (EVR_01 surveyed; EVR_02-05 auxiliary)
05_field_insitu/EVR_daily_features_2025.csv,season,int64,100.0,2025..2025,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,date,str,100.0,2025-01-01,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,t2m_mean,float64,100.0,-1.992..31.31,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,t2m_max,float64,100.0,1.918..38.74,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,t2m_min,float64,100.0,-5.518..25.11,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,tp_sum,float64,100.0,0..390.3,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,ssr_sum,float64,100.0,14.5..342.7,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,GDD,float64,100.0,0..26.93,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,GDD_cum,float64,100.0,0..3930,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,evaporation_mm,float64,100.0,2.7..59.8,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,drought_index_7d,float64,100.0,-374.5..644.9,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,temp_amplitude,float64,100.0,1.518..17,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,dew_depression,float64,100.0,0.8145..15.79,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,NDVI_int,float64,100.0,0.09192..0.907,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,EVI_int,float64,100.0,0.03914..0.5176,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,NDWI_int,float64,100.0,-0.7..-0.02684,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,NDVI_trend_7d,float64,100.0,-0.1547..0.1309,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,sin_doy,float64,100.0,-1..1,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,cos_doy,float64,100.0,-1..1,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2025.csv,surveyed,bool,100.0,0..1,"True only for EVR_01 (ground-surveyed); EVR_02-05 auxiliary, coords not published"
05_field_insitu/EVR_daily_features_2026.csv,site_id,str,100.0,EVR_01,Field site code (EVR_01 surveyed; EVR_02-05 auxiliary)
05_field_insitu/EVR_daily_features_2026.csv,season,int64,100.0,2026..2026,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,date,str,100.0,2026-01-01,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,t2m_mean,float64,100.0,-2.204..19.34,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,t2m_max,float64,100.0,0.6877..24.36,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,t2m_min,float64,100.0,-4.801..16.19,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,tp_sum,float64,100.0,0..394.3,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,ssr_sum,float64,100.0,18.98..308.8,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,GDD,float64,100.0,0..14.31,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,GDD_cum,float64,100.0,0..639.9,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,evaporation_mm,float64,100.0,4..55.2,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,drought_index_7d,float64,100.0,-315.2..681.1,see README / derived spectral or climate feature
05_field_insitu/EVR_daily_features_2026.csv,temp_amplitude,float64,100.0,1.706..14.41,see README / derived spectral or climate feature
