ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1511,Malkara,Tekirdağ,2019,464.0,3566.6900000000005,565.145,61,528.49,348.80999999999995,39.290000000000006,35.23,0.4729455045468005,23,18.003225806451614,24.453225806451613,10.869930555555555,709.0600000000001,4098.429999999999
1511,Malkara,Tekirdağ,2020,380.0,3771.025,539.81,46,447.02,224.56,65.90999999999998,49.06,0.3854831159663072,16,17.22967741935484,23.79387096774193,11.29453287197232,708.0,4263.72
1511,Malkara,Tekirdağ,2021,527.0,3615.84,537.045,52,844.54,586.98,87.1,66.47,0.7861021377187215,9,17.15806451612903,23.12225806451613,10.218368055555556,752.45,4190.56
1511,Malkara,Tekirdağ,2022,398.0,3492.255,552.96,48,536.6600000000001,397.42,22.9,41.01,0.4701828575442435,27,17.649032258064512,25.07967741935484,11.074027777777776,778.39,4231.91
1511,Malkara,Tekirdağ,2023,373.0,3853.62,501.69000000000005,51,402.8,191.01,39.33,35.690000000000005,0.371154563104291,13,15.982903225806451,21.903548387096773,10.939965277777778,588.3899999999999,3994.44
1511,Malkara,Tekirdağ,2024,438.0,4213.055,521.84,44,477.18,352.87,29.52,3.79,0.3731977185166991,29,16.66032258064516,23.3483870967742,11.34871972318339,701.1700000000001,4311.64
1523,Meriç,Edirne,2017,311.0,3523.275,559.8449999999999,58,448.77,262.08,43.07000000000001,48.38,0.4117334125277874,18,17.89064516129032,24.09129032258065,10.441388888888888,684.0300000000001,4037.23
1523,Meriç,Edirne,2018,324.0,3931.005,609.7049999999999,53,689.11,434.96,30.710000000000004,89.78999999999999,0.6589782268813241,16,19.50258064516129,25.34548387096774,9.6634375,701.0600000000002,3943.71
1523,Meriç,Edirne,2019,350.0,3761.485,588.9049999999999,61,531.57,348.48,38.67,37.610000000000014,0.5103075125632616,24,18.717741935483875,24.72,9.910381944444444,673.7900000000001,3915.13
1523,Meriç,Edirne,2020,361.0,3953.715,563.4350000000001,50,461.35,236.51,63.40999999999999,49.96,0.430333081826887,15,17.976129032258065,23.973548387096773,10.223771626297578,647.6200000000001,4062.52
1523,Meriç,Edirne,2021,460.0,3814.98,561.755,44,858.53,602.4,86.47999999999999,66.69999999999999,0.8820977360148436,9,17.941290322580645,23.50064516129032,9.2275,695.1699999999998,3892.06
1523,Meriç,Edirne,2022,407.0,3695.17,588.595,52,550.11,409.68,22.85,43.48,0.5155088361885737,28,18.876451612903224,25.89612903225807,10.1096875,745.6100000000001,3999.72
1523,Meriç,Edirne,2023,510.0,4035.27,532.8149999999999,50,417.05,208.13,39.03999999999999,36.14,0.4086493395877434,13,17.042580645161287,22.671612903225807,9.9821875,566.0899999999999,3829.06
1523,Meriç,Edirne,2024,380.0,4426.675,556.0949999999998,43,466.15,341.96000000000004,30.51,4.119999999999999,0.3884256817085138,30,17.804516129032255,24.09709677419355,10.388546712802768,655.75,4102.01
1538,Muratlı,Tekirdağ,2017,496.0,3444.4750000000004,519.705,65,535.49,357.32000000000005,28.89,45.42999999999999,0.5494985196144898,10,16.690967741935488,21.734193548387097,8.684548611111111,696.88,4022.21
1538,Muratlı,Tekirdağ,2018,381.0,3889.63,576.5649999999999,54,693.3799999999999,450.12,38.52,83.98,0.7380063893221427,2,18.40322580645161,23.19,8.399687499999999,674.3399999999999,3904.03
1538,Muratlı,Tekirdağ,2019,494.0,3695.905,566.9650000000001,66,537.84,379.59,40.370000000000005,21.8,0.5843458230059949,14,18.18129032258064,23.116774193548384,8.343715277777777,660.11,3843.55
1538,Muratlı,Tekirdağ,2020,446.0,3929.29,540.555,50,461.77,224.69,84.86999999999999,60.78,0.4697044771942579,6,17.358387096774194,22.42354838709677,8.739307958477507,655.2299999999999,4067.94
1538,Muratlı,Tekirdağ,2021,589.0,3818.0,544.74,39,644.16,399.12,69.66,56.11,0.725921769251223,8,17.46903225806452,22.21129032258065,8.008993055555555,680.8100000000001,3826.01
1538,Muratlı,Tekirdağ,2022,477.0,3608.46,550.65,50,487.48,339.54,19.1,32.1,0.5113887740971701,10,17.546774193548384,23.60354838709678,8.661701388888888,762.4200000000001,3943.88
1538,Muratlı,Tekirdağ,2023,336.0,3967.485,497.89,47,361.31,143.14,35.46,27.91,0.3936481887557017,6,15.881612903225806,20.64645161290322,8.55875,575.88,3779.36
1538,Muratlı,Tekirdağ,2024,446.0,4276.360000000001,512.235,48,542.39,395.52,31.230000000000008,4.199999999999999,0.5123006590920146,24,16.412903225806453,21.41258064516129,8.750588235294117,673.8800000000001,4062.81
1572,Pehlivanköy,Kırklareli,2017,458.0,3272.91,530.49,46,483.79,257.82,47.9,57.77,0.4332781016967745,16,16.99,23.63225806451613,11.577569444444444,696.88,4022.21
1572,Pehlivanköy,Kırklareli,2018,343.0,3645.125,575.925,60,758.1700000000001,454.41,35.48000000000001,107.69,0.7224146068705211,12,18.41064516129032,24.698387096774194,10.704583333333334,674.3399999999999,3904.03
