ilce_id,ilce,il,year,verim_kg_da,gdd_cum_season,gdd_flowering,vernalization_days,tp_season_sum,tp_winter_sum,tp_flowering,tp_grain_fill,aridity_index,heat_stress_days,t2m_flowering_mean,t2m_flowering_max,tdiff_mean,ssr_flowering_sum,ssr_season_sum
1511,Malkara,Tekirdağ,2022,193.0,2479.795,567.7499999999999,0,212.62,,16.509999999999998,65.92999999999999,0.145531644159199,48,26.16741935483871,34.218709677419355,13.788688524590164,846.59,4259.530000000001
1511,Malkara,Tekirdağ,2023,149.0,2544.955,626.855,0,178.61,,15.98,4.839999999999999,0.1292855477769463,57,28.177419354838708,36.34838709677419,13.451639344262295,852.4700000000001,3944.62
1511,Malkara,Tekirdağ,2024,180.0,2784.83,652.2099999999999,0,149.42,,9.589999999999998,6.890000000000001,0.0964033778690184,58,28.842903225806456,36.8158064516129,14.086120218579236,821.7900000000001,4235.79
1523,Meriç,Edirne,2017,219.0,2570.71,580.4749999999999,0,220.15,,43.63,9.56,0.1602404355343485,44,26.49838709677419,33.80838709677419,13.0568306010929,775.2200000000001,4016.24
1523,Meriç,Edirne,2018,209.0,2671.28,570.1750000000001,0,226.13,,69.61,0.38,0.1721923885337207,45,26.39967741935483,32.06677419354839,12.07289617486339,733.86,4012.95
1523,Meriç,Edirne,2019,314.0,2599.42,561.9200000000001,0,208.86,,40.73,21.92,0.1549735490103613,45,26.165806451612895,33.171290322580646,12.637158469945357,756.7299999999999,3987.36
1523,Meriç,Edirne,2020,286.0,2581.635,593.505,0,201.61,,1.6700000000000002,6.57,0.1471202830453729,57,27.027741935483867,34.5116129032258,12.859508196721311,836.0299999999999,4054.02
1523,Meriç,Edirne,2021,313.0,2517.925,616.2550000000001,0,225.22,,9.25,9.93,0.1744703946278805,58,27.756129032258062,34.968709677419355,12.018087431693989,823.1500000000002,3943.41
1523,Meriç,Edirne,2022,352.0,2616.8150000000005,598.47,0,215.72000000000003,,16.08,69.1,0.157064513113862,49,27.241612903225807,34.55483870967742,12.657158469945356,831.5500000000002,4073.07
1523,Meriç,Edirne,2023,239.0,2654.1600000000003,642.575,0,179.13,,17.44,5.099999999999999,0.1378549009706583,56,28.74935483870968,35.95645161290323,12.400218579234972,808.1800000000001,3806.9699999999993
