date,t2m_mean,t2m_min,t2m_max,d2m_mean,tp_sum,ssr_sum,e_sum,clay_0-5cm,clay_5-15cm,clay_15-30cm,sand_0-5cm,sand_5-15cm,sand_15-30cm,phh2o_0-5cm,phh2o_5-15cm,phh2o_15-30cm,NDVI,EVI,NDWI,NDVI_int,EVI_int,NDWI_int
2024-01-07,12.3458,11.033,14.3352,8.9622,128.1017,5.8301376e+07,-0.0193,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.4214,0.2943,-0.4403,0.4214,0.2943,-0.4403
2024-01-08,8.4768,1.7117,13.5951,5.7786,56.7454,7.625389e+07,-0.0209,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40656,0.29528,-0.42472000000000004
2024-01-09,1.0843,-0.2836,2.0823,-1.8942,59.3222,2.644006e+07,-0.0124,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39172,0.29626,-0.40914
2024-01-10,0.2452,-1.1362,1.5131,-3.2772,71.363,2.7834118e+07,-0.021,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.37688,0.29724,-0.39356
2024-01-11,0.7646,-2.0574,3.4563,-3.494,4.1654,5.9547944e+07,-0.0098,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36204000000000003,0.29822000000000004,-0.37798
2024-01-12,0.1663,-3.6195,3.0884,-4.3558,3.5529,6.6855228e+07,-0.0086,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.3472,0.2992,-0.3624,0.3472,0.2992,-0.3624
2024-01-13,0.306,-2.7727,3.194,-5.1938,2.5348,6.97147e+07,-0.0089,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32916,0.272,-0.34542
2024-01-14,1.4899,-3.1372,5.8369,-1.9923,0.1708,9.720146e+07,-0.0083,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.31112,0.24480000000000002,-0.32844
2024-01-15,6.9646,2.5654,10.5951,3.9863,0.3905,8.023372e+07,-0.0057,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.29308,0.21760000000000002,-0.31146
2024-01-16,7.6529,3.5269,10.217,4.2714,16.6065,6.831994e+07,-0.0132,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.27504,0.1904,-0.29448
2024-01-17,6.3167,2.2351,10.7479,3.7107,0.755,1.0974924e+08,-0.0099,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.257,0.1632,-0.2775,0.257,0.1632,-0.2775
2024-01-18,12.0695,7.532,14.5641,9.9598,14.9002,4.5745136e+07,-0.0102,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.27287666666666666,0.17177,-0.29541
2024-01-19,13.9842,11.2871,17.5926,10.7063,4.1289,1.02185096e+08,-0.0169,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.2887533333333333,0.18034,-0.31332000000000004
2024-01-20,4.4487,1.7876,11.0153,3.2999,189.0612,2.0407316e+07,-0.0161,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.30463,0.18891000000000002,-0.33123
2024-01-21,2.9886,2.2167,3.8278,-1.4108,43.8286,4.5637624e+07,-0.0239,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.32050666666666666,0.19748000000000002,-0.34914
2024-01-22,3.4671,2.1687,4.5283,-1.8023,17.7137,6.234664e+07,-0.017,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3363833333333333,0.20605,-0.36705
2024-01-23,4.5515,3.3848,6.3903,-0.7955,2.731,8.352897e+07,-0.0135,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.35226,0.21462,-0.38496
2024-01-24,2.7935,-0.5267,4.1951,-0.1572,4.8504,6.506796e+07,-0.009,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.36813666666666667,0.22319,-0.40287
2024-01-25,4.7344,-1.6548,10.4732,1.0873,0.6265,9.502606e+07,-0.0108,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.3840133333333333,0.23176000000000002,-0.42078000000000004
2024-01-26,4.2816,0.0377,9.0326,0.8573,19.5887,8.776678e+07,-0.0115,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.39988999999999997,0.24033,-0.43869
2024-01-27,2.9624,-1.4769,7.2874,0.8599,28.9966,8.00509e+07,-0.0107,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4157666666666666,0.2489,-0.4566
2024-01-28,2.766,1.1869,5.2748,-0.005,22.9805,9.704657e+07,-0.0155,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4316433333333333,0.25747,-0.47451
2024-01-29,2.3433,1.1338,4.4419,0.084,48.5045,9.787374e+07,-0.0224,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44752,0.26604,-0.49242
2024-01-30,3.0797,1.8598,4.5873,1.1166,111.4484,8.919603e+07,-0.023,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4633966666666666,0.27461,-0.51033
2024-01-31,3.7265,2.9207,5.0606,0.2007,26.0892,7.886621e+07,-0.0186,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.47927333333333333,0.28318,-0.52824
2024-02-01,3.4233,-1.1045,7.0363,-0.0337,1.3787,1.1738229e+08,-0.013,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.49515,0.29175,-0.54615,0.49515,0.29175,-0.54615
2024-02-02,3.2245,-1.8197,7.4326,-0.3817,1.8207,1.0680955e+08,-0.0106,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49202,0.28896,-0.54451
2024-02-03,4.251,-0.9918,8.7641,0.001,0.3437,1.3495906e+08,-0.0136,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48889,0.28617,-0.54287
2024-02-04,6.3588,2.042,10.726,3.5204,0.0039,8.621021e+07,-0.0086,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48576,0.28338,-0.54123
2024-02-05,10.2067,4.3845,16.4321,5.349,0.0017,1.1945395e+08,-0.0172,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48263,0.28059,-0.5395899999999999
2024-02-06,11.9023,6.857,17.8506,5.3403,0.0056,1.421211e+08,-0.0246,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.47950000000000004,0.2778,-0.5379499999999999,0.47950000000000004,0.2778,-0.5379499999999999
2024-02-07,12.3597,8.722,16.8859,9.1267,0.0617,1.3396956e+08,-0.0183,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48264333333333337,0.28202,-0.5380366666666666
2024-02-08,12.6663,9.9254,16.9737,9.2858,0.1856,1.1541879e+08,-0.0177,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4857866666666667,0.28624,-0.5381233333333333
2024-02-09,12.3863,9.3806,16.1662,9.2556,1.0154,1.2892978e+08,-0.0195,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.48893000000000003,0.29046,-0.53821
2024-02-10,13.3184,10.0628,17.0473,8.9466,0.2094,1.2558972e+08,-0.0205,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49207333333333336,0.29468,-0.5382966666666666
2024-02-11,14.1975,12.3636,16.7741,8.0797,0.1913,9.462637e+07,-0.0203,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.4952166666666667,0.2989,-0.5383833333333333
2024-02-12,13.1023,10.1039,16.7024,8.1036,32.1097,1.0866713e+08,-0.0303,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49836,0.30312,-0.53847
2024-02-13,9.5164,6.1063,12.3499,7.9987,91.9442,9.099673e+07,-0.0191,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5015033333333334,0.30734,-0.5385566666666667
2024-02-14,7.3659,5.0757,9.3546,4.7784,9.9928,8.04563e+07,-0.0143,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5046466666666667,0.31155999999999995,-0.5386433333333333
2024-02-15,5.7263,4.7953,6.5907,3.01,66.8791,3.8197772e+07,-0.0199,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5077900000000001,0.31577999999999995,-0.5387299999999999
2024-02-16,5.4331,4.3227,6.5988,3.3419,93.6902,4.350389e+07,-0.0237,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5109333333333334,0.31999999999999995,-0.5388166666666666
2024-02-17,4.6638,3.454,5.9598,1.6469,17.603,5.4799924e+07,-0.0143,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5140766666666667,0.32421999999999995,-0.5389033333333333
2024-02-18,5.6128,2.2808,9.2789,2.8293,1.1829,1.1276643e+08,-0.013,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.51722,0.32843999999999995,-0.53899
2024-02-19,5.5886,3.5176,7.7831,3.1003,13.902,7.969719e+07,-0.013,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5203633333333334,0.33265999999999996,-0.5390766666666666
2024-02-20,5.1377,2.495,8.3833,1.907,1.239,1.0547335e+08,-0.0122,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5235066666666668,0.33687999999999996,-0.5391633333333333
2024-02-21,5.4134,1.9128,9.306,2.7545,12.3422,1.1035422e+08,-0.0137,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.5266500000000001,0.34109999999999996,-0.53925,0.5266500000000001,0.34109999999999996,-0.53925
2024-02-22,6.5994,1.9456,11.6664,2.9211,0.8791,1.5513382e+08,-0.018,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5280466666666668,0.3425333333333333,-0.5407
2024-02-23,10.3842,5.4943,14.9672,7.0193,1.9631,1.2816425e+08,-0.0181,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5294433333333334,0.34396666666666664,-0.54215
2024-02-24,12.659,9.4585,17.3846,9.0592,0.2707,1.6631395e+08,-0.0242,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5308400000000001,0.3454,-0.5436
2024-02-25,11.5732,7.5793,16.397,7.4816,0.0192,1.22082424e+08,-0.018,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5322366666666667,0.3468333333333333,-0.54505
2024-02-26,8.7853,5.9304,12.924,5.8707,1.7681,1.4509184e+08,-0.0173,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5336333333333334,0.34826666666666667,-0.5465
2024-02-27,7.7882,4.8498,12.3131,5.718,0.1925,1.661485e+08,-0.0184,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.53503,0.3497,-0.5479499999999999
2024-02-28,7.7053,4.1898,12.8139,5.963,0.0134,1.4719498e+08,-0.0163,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5364266666666667,0.35113333333333335,-0.5494
2024-02-29,8.2556,4.5608,13.4912,6.1807,0.4648,1.5574974e+08,-0.0178,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5378233333333333,0.35256666666666664,-0.55085
2024-03-01,9.0773,6.8932,13.2879,6.2393,0.0731,1.2843456e+08,-0.0156,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.53922,0.354,-0.5523
2024-03-02,8.8446,6.7191,12.4621,6.7023,9.4911,1.12394984e+08,-0.0138,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5406166666666666,0.3554333333333333,-0.55375
2024-03-03,7.5772,4.6198,10.6676,5.7528,8.5849,1.1164324e+08,-0.0177,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5420133333333333,0.35686666666666667,-0.5551999999999999
2024-03-04,7.8889,3.5897,13.0587,5.6828,0.3458,1.6497166e+08,-0.0195,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.54341,0.3583,-0.55665
2024-03-05,7.8269,6.065,9.7242,6.9914,128.7565,7.086367e+07,-0.0108,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5448066666666667,0.35973333333333335,-0.5580999999999999
2024-03-06,6.6264,4.4831,9.3164,3.6989,30.7726,1.3561654e+08,-0.0237,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5462033333333333,0.3611666666666667,-0.55955
2024-03-07,6.3013,2.7737,9.9292,2.8579,7.4573,1.526962e+08,-0.0186,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.5476,0.36260000000000003,-0.5609999999999999,0.5476,0.36260000000000003,-0.5609999999999999
2024-03-08,6.0333,5.1842,6.9529,4.3098,54.6919,6.1842452e+07,-0.0194,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.552555,0.36629500000000004,-0.56485
2024-03-09,5.6363,2.7676,8.2724,2.5864,9.8284,1.2111388e+08,-0.02,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.55751,0.36999000000000004,-0.5687
2024-03-10,6.72,1.8161,11.6979,3.3736,0.3732,1.9465371e+08,-0.0228,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.562465,0.373685,-0.5725499999999999
2024-03-11,10.0153,4.3545,15.4625,5.9015,0.0138,1.7153856e+08,-0.0227,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.56742,0.37738,-0.5763999999999999
2024-03-12,11.4615,9.4713,14.2138,8.0411,102.2722,1.2594089e+08,-0.0266,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5723750000000001,0.381075,-0.5802499999999999
2024-03-13,10.0916,6.6101,13.6571,8.1997,141.6724,1.3530091e+08,-0.0224,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.57733,0.38477,-0.5841
2024-03-14,9.1396,5.9974,13.4192,7.1793,43.7931,1.33632056e+08,-0.0209,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.582285,0.388465,-0.58795
2024-03-15,7.0607,4.2082,9.7066,4.5151,28.0539,1.3194056e+08,-0.0232,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5872400000000001,0.39215999999999995,-0.5917999999999999
2024-03-16,7.05,3.7789,10.471,4.8514,13.2643,1.1549792e+08,-0.0161,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.592195,0.39585499999999996,-0.5956499999999999
2024-03-17,7.5168,3.9408,11.7819,4.8939,2.0283,1.8563326e+08,-0.0235,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.5971500000000001,0.39954999999999996,-0.5994999999999999,0.5971500000000001,0.39954999999999996,-0.5994999999999999
2024-03-18,9.1433,3.8994,14.3539,5.0928,1.2975,1.6906062e+08,-0.0227,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.57952,0.39858,-0.5778599999999999
2024-03-19,9.0937,5.9529,13.1528,6.4163,31.2742,1.6678872e+08,-0.0234,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.56189,0.39760999999999996,-0.5562199999999999
2024-03-20,5.5521,1.1068,8.0099,1.6696,24.93,1.4181243e+08,-0.0309,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5442600000000001,0.39664,-0.5345799999999999
2024-03-21,5.3274,-0.518,11.911,2.5958,82.5252,1.7193731e+08,-0.0261,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.52663,0.39566999999999997,-0.51294
2024-03-22,5.5482,1.9377,8.7296,2.2244,29.3695,1.6601114e+08,-0.0282,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.509,0.3947,-0.4913,0.509,0.3947,-0.4913
2024-03-23,7.1217,0.0498,13.4541,2.319,1.2251,2.3097552e+08,-0.0306,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.49356500000000003,0.384645,-0.48144000000000003
2024-03-24,10.54,4.5903,16.5058,5.7569,0.0085,2.2846376e+08,-0.0334,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.47813,0.37459,-0.47158
2024-03-25,8.993,4.3395,13.4313,5.7243,87.3379,1.5179971e+08,-0.0298,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.462695,0.364535,-0.46172
2024-03-26,8.9257,2.865,14.1961,2.3924,6.8891,2.3838715e+08,-0.0383,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.44726,0.35448,-0.45186
2024-03-27,12.4469,7.295,18.1382,7.9242,29.9492,2.035777e+08,-0.037,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.431825,0.344425,-0.442
2024-03-28,15.5521,10.0746,20.5117,8.7831,1.4815,1.878639e+08,-0.0378,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.41639000000000004,0.33437,-0.43213999999999997
2024-03-29,16.062,11.4829,21.5683,12.3,0.0399,2.3924725e+08,-0.0382,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.400955,0.324315,-0.42228
2024-03-30,16.8499,13.1131,21.7168,12.0304,0.0065,2.4709614e+08,-0.0392,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.38552000000000003,0.31426,-0.41242
2024-03-31,16.8959,11.6852,22.6538,10.1956,0.0137,2.57176e+08,-0.05,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.370085,0.304205,-0.40256
2024-04-01,17.5588,12.9888,23.4302,10.9594,0.0026,2.6216165e+08,-0.0529,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.35465,0.29415,-0.3927,0.35465,0.29415,-0.3927
2024-04-02,17.9156,13.2388,24.0402,9.1424,0.0159,2.6210322e+08,-0.059,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.40895000000000004,0.32620000000000005,-0.43666
2024-04-03,14.5399,11.3294,17.8754,6.8114,9.7561,2.4986342e+08,-0.0487,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.46325,0.35825,-0.48062000000000005
2024-04-04,13.5766,8.5293,17.9823,5.9466,0.4907,2.6823002e+08,-0.045,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.51755,0.39030000000000004,-0.52458
2024-04-05,13.5692,7.5546,18.0512,7.5916,2.6348,2.1929659e+08,-0.0356,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.57185,0.42235,-0.56854
2024-04-06,14.2759,7.018,19.259,8.214,2.7553,2.4923797e+08,-0.0389,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.62615,0.4544,-0.6125,0.62615,0.4544,-0.6125
2024-04-07,11.5795,9.2987,13.2574,8.84,209.3287,1.3809462e+08,-0.0268,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.62815,0.46296000000000004,-0.61234
2024-04-08,12.2496,8.7442,15.9461,8.3662,10.3064,2.666691e+08,-0.0392,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.63015,0.47152,-0.61218
2024-04-09,13.2077,9.6826,17.2563,8.4898,0.0279,2.783185e+08,-0.0444,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.63215,0.48008,-0.61202
2024-04-10,12.8158,9.1937,16.7093,9.017,0.0089,2.7792163e+08,-0.0406,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.63415,0.48863999999999996,-0.61186
2024-04-11,14.0631,10.3811,17.9036,10.0072,0.0029,2.7970525e+08,-0.0429,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.63615,0.4972,-0.6116999999999999,0.63615,0.4972,-0.6116999999999999
2024-04-12,15.1991,11.4975,19.2957,11.1631,0.0,2.7866973e+08,-0.0417,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.61929,0.48717,-0.5966299999999999
2024-04-13,15.0271,10.0902,19.3876,9.6031,0.0206,2.5744192e+08,-0.0427,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.60243,0.47714,-0.58156
2024-04-14,16.338,9.3067,21.8929,9.8224,0.1605,2.6031368e+08,-0.0441,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5855699999999999,0.46710999999999997,-0.5664899999999999
2024-04-15,18.7315,11.2883,25.4811,12.1056,0.019,2.8280458e+08,-0.051,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5687099999999999,0.45708,-0.55142
2024-04-16,20.334,15.0222,26.0279,9.1227,0.0013,2.749294e+08,-0.0621,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.55185,0.44705,-0.53635,0.55185,0.44705,-0.53635
2024-04-17,19.8593,16.3805,24.1017,7.0593,6.3154,2.3696866e+08,-0.0622,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5578974999999999,0.450105,-0.541405
2024-04-18,13.3192,9.4919,15.5857,10.8548,204.1647,1.2956537e+08,-0.0272,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5639449999999999,0.45316,-0.54646
2024-04-19,11.4759,8.5153,13.6701,8.0525,15.7665,2.069011e+08,-0.0347,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5699925,0.456215,-0.551515
2024-04-20,9.9722,6.3083,11.1,7.9588,445.0678,4.8904876e+07,-0.0341,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.57604,0.45927,-0.55657
2024-04-21,11.4282,4.8832,16.1453,7.7061,50.3626,1.8416208e+08,-0.0349,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5820875,0.462325,-0.561625
2024-04-22,14.2727,11.5779,17.8829,9.0962,19.8142,2.7982464e+08,-0.0548,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.588135,0.46538,-0.5666800000000001
2024-04-23,12.8329,11.1252,15.0194,10.0408,123.3138,1.6495683e+08,-0.0355,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.5941825,0.468435,-0.571735
2024-04-24,17.4356,11.2705,22.8623,13.5922,6.6625,2.5301517e+08,-0.0481,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.60023,0.47149,-0.57679
2024-04-25,17.5325,12.8691,21.9152,13.4727,1.4586,2.4063944e+08,-0.0475,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6062775,0.474545,-0.5818450000000001
2024-04-26,13.6933,10.8319,16.7956,10.4415,12.4975,2.11115e+08,-0.0388,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.612325,0.4776,-0.5869
2024-04-27,12.8461,10.6669,15.8102,9.8943,1.5089,2.6949485e+08,-0.0423,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6183725,0.480655,-0.591955
2024-04-28,13.0919,10.9661,15.2979,10.8994,89.0223,1.5901008e+08,-0.0349,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.62442,0.48371,-0.59701
2024-04-29,12.7988,11.0727,14.2625,10.4005,39.127,1.17560616e+08,-0.0279,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6304675000000001,0.486765,-0.6020650000000001
2024-04-30,13.3364,12.5125,14.6416,12.1255,64.8503,8.826722e+07,-0.0249,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.636515,0.48982,-0.6071200000000001
2024-05-01,13.321,11.6609,15.3061,10.8248,14.5619,1.7312286e+08,-0.0354,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6425625,0.492875,-0.612175
2024-05-02,13.2877,10.8812,15.5987,10.8032,23.8643,9.379922e+07,-0.0209,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.64861,0.49593,-0.6172300000000001
2024-05-03,13.2595,9.2274,17.1212,11.6031,123.5195,1.6457202e+08,-0.0305,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6546575000000001,0.498985,-0.6222850000000001
2024-05-04,12.7154,10.4424,15.2201,10.6386,124.2215,1.833762e+08,-0.0374,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6607050000000001,0.50204,-0.62734
2024-05-05,12.5134,7.6679,15.6878,8.3749,20.1291,2.8316598e+08,-0.0554,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6667525000000001,0.505095,-0.632395
2024-05-06,13.5311,7.8177,18.6275,8.4438,0.5996,3.1911334e+08,-0.0542,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,0.6728000000000001,0.50815,-0.6374500000000001,0.6728000000000001,0.50815,-0.6374500000000001
2024-05-07,16.8051,9.0234,22.6568,11.3597,0.0104,3.083232e+08,-0.0603,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.6706300000000001,0.5065833333333333,-0.6362733333333334
2024-05-08,16.0611,11.452,21.4653,13.1829,1.9182,2.7978896e+08,-0.0493,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.66846,0.5050166666666667,-0.6350966666666668
2024-05-09,13.8674,12.3852,15.9461,11.466,11.703,2.0101165e+08,-0.0364,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.66629,0.50345,-0.63392
2024-05-10,13.325,12.3421,14.7792,10.3509,54.1514,1.7129565e+08,-0.0433,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.66412,0.5018833333333333,-0.6327433333333333
2024-05-11,13.4222,7.8633,16.3624,8.267,2.8856,2.857654e+08,-0.0576,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.66195,0.5003166666666666,-0.6315666666666667
2024-05-12,13.914,7.9512,18.3534,10.0334,12.6403,2.8945808e+08,-0.051,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.65978,0.49875,-0.63039
2024-05-13,11.5922,7.287,13.9291,7.6616,119.3894,1.8127414e+08,-0.0458,28.9,29.98,35.66,30.73,29.95,26.71,6.92,6.98,6.98,,,,0.65761,0.49718333333333337,-0.6292133333333333
