prediction_date,target_date,predicted_ndvi,last_observed_ndvi,residual_delta,predicted_ndvi_scaled,climatology_ndvi,anomaly_vs_climatology,actual_date,actual_ndvi,source,days_to_actual,abs_error,abs_err_naive
2025-07-23,2025-07-30,0.4080867660820485,0.4297333359718323,-0.02164656988978375,0.6189531683921814,0.4013027777777778,0.006783988304270738,2025-07-30,0.3878,s2_gee_raw,0,0.020286766082048546,0.0419333359718323
2025-07-24,2025-07-31,0.4054612918555737,0.4247666895389557,-0.019305397683381964,0.615173876285553,0.3793625,0.026098791855573733,2025-07-30,0.3878,s2_gee_raw,1,0.017661291855573746,0.03696668953895571
2025-07-25,2025-08-01,0.4027295663774014,0.4197999835014343,-0.0170704171240329,0.6112416386604309,0.3793625,0.023367066377401435,2025-08-01,0.4043,s2_gee_raw,0,0.001570433622598566,0.015499983501434333
2025-07-26,2025-08-02,0.3996807434380055,0.41339999437332153,-0.013719250935316007,0.6068529486656189,0.36866666666666664,0.031014076771338883,2025-08-01,0.4043,s2_gee_raw,1,0.004619256561994467,0.00909999437332154
2025-07-27,2025-08-03,0.39569131121039397,0.40700000524520874,-0.01130869403481477,0.6011102795600891,0.3800708333333333,0.015620477877060668,2025-08-04,0.38585,s2_gee_raw,1,0.009841311210393944,0.021150005245208714
2025-07-28,2025-08-04,0.3916593536376954,0.40059998631477356,-0.008940632677078175,0.595306396484375,0.3934652777777778,-0.0018059241400824044,2025-08-04,0.38585,s2_gee_raw,0,0.005809353637695358,0.014749986314773533
2025-07-29,2025-08-05,0.38658517314791685,0.39419999718666077,-0.007614824038743917,0.5880022644996643,0.38077916666666667,0.005806006481250181,2025-08-04,0.38585,s2_gee_raw,1,0.0007351731479168233,0.00834999718666074
2025-07-30,2025-08-06,0.38112416522502907,0.3877999782562256,-0.00667581303119652,0.5801413059234619,0.38077916666666667,0.0003449985583623971,2025-08-04,0.38585,s2_gee_raw,2,0.004725834774970961,0.0019499782562255596
2025-08-02,2025-08-09,0.38932857549786576,0.3981499969959259,-0.008821421498060145,0.591951310634613,0.3751069444444444,0.014221631053421335,2025-08-11,0.34325,s2_gee_raw,2,0.04607857549786576,0.054899996995925904
2025-08-03,2025-08-10,0.38190320304632197,0.3920000195503235,-0.010096816504001516,0.5812627077102661,0.35551875,0.026384453046321976,2025-08-11,0.34325,s2_gee_raw,1,0.03865320304632197,0.04875001955032349
2025-08-04,2025-08-11,0.37503289607763296,0.3858499825000763,-0.010817086422443334,0.5713731050491333,0.35551875,0.019514146077632966,2025-08-11,0.34325,s2_gee_raw,0,0.03178289607763296,0.042599982500076294
2025-08-05,2025-08-12,0.3687533477246762,0.37976425886154175,-0.011010911136865531,0.562333881855011,0.31943472222222224,0.04931862550245397,2025-08-11,0.34325,s2_gee_raw,1,0.025503347724676217,0.03651425886154175
2025-08-06,2025-08-13,0.3626246049284936,0.373678594827652,-0.0110539898991584,0.5535117387771606,0.3234635416666667,0.03916106326182689,2025-08-14,0.27125,s2_gee_raw,1,0.09137460492849359,0.10242859482765199
2025-08-07,2025-08-14,0.35665635700821885,0.36759287118911743,-0.010936514180898582,0.5449206233024597,0.31792638888888886,0.038729968119329994,2025-08-14,0.27125,s2_gee_raw,0,0.08540635700821886,0.09634287118911744
2025-08-08,2025-08-15,0.3508653739392758,0.3615071475505829,-0.010641773611307082,0.5365846753120422,0.2914083333333334,0.059457040605942424,2025-08-14,0.27125,s2_gee_raw,1,0.07961537393927581,0.0902571475505829
2025-08-09,2025-08-16,0.34521852984428414,0.35542142391204834,-0.010202894067764201,0.5284562110900879,0.2914083333333334,0.05381019651095076,2025-08-14,0.27125,s2_gee_raw,2,0.07396852984428415,0.08417142391204835
2025-08-12,2025-08-19,0.31387374807596213,0.3192499876022339,-0.005376239526271753,0.48333632946014404,0.3207499999999999,-0.006876251924037791,2025-08-21,0.24805,s2_gee_raw,2,0.06582374807596214,0.0711999876022339
2025-08-13,2025-08-20,0.29361791587173947,0.2952499985694885,-0.00163208269774906,0.45417866110801697,0.3133499999999999,-0.01973208412826044,2025-08-21,0.24805,s2_gee_raw,1,0.04556791587173947,0.04719999856948853
2025-08-14,2025-08-21,0.27439229845404634,0.27125000953674316,0.003142288917303171,0.4265039563179016,0.3133499999999999,-0.03895770154595357,2025-08-21,0.24805,s2_gee_raw,0,0.026342298454046342,0.02320000953674317
2025-08-15,2025-08-22,0.2774103350311518,0.26793572306632996,0.009474611964821855,0.4308483302593231,0.30667777777777777,-0.02926744274662596,2025-08-21,0.24805,s2_gee_raw,1,0.02936033503115182,0.019885723066329963
2025-08-16,2025-08-23,0.2820327199608088,0.26462143659591675,0.01741128336489206,0.4375021159648895,0.3168833333333333,-0.034850613372524486,2025-08-24,0.22865000000000002,s2_gee_raw,1,0.05338271996080879,0.03597143659591673
2025-08-17,2025-08-24,0.2855750977694989,0.26130715012550354,0.02426794764399537,0.4426012635231018,0.3163722222222222,-0.030797124452723312,2025-08-24,0.22865000000000002,s2_gee_raw,0,0.05692509776949889,0.03265715012550352
2025-08-18,2025-08-25,0.28698079437613494,0.25799286365509033,0.028987930721044608,0.44462472200393677,0.3204166666666666,-0.03343587229053169,2025-08-24,0.22865000000000002,s2_gee_raw,1,0.05833079437613492,0.029342863655090312
2025-08-19,2025-08-26,0.2865860374361277,0.2546785771846771,0.03190746025145058,0.4440564811229706,0.3204166666666666,-0.03383062923053892,2025-08-24,0.22865000000000002,s2_gee_raw,2,0.057936037436127685,0.026028577184677104
2025-08-20,2025-08-27,0.28378013069629676,0.2513642907142639,0.032415839982032846,0.4400174617767334,0.28326111111111113,0.0005190195851856316,2025-08-29,0.2148,s2_gee_raw,2,0.06898013069629677,0.036564290714263925
2025-08-21,2025-08-28,0.2788950782626868,0.2480500042438507,0.03084507401883607,0.4329855740070343,0.29612083333333333,-0.017225755070646553,2025-08-29,0.2148,s2_gee_raw,1,0.06409507826268679,0.03325000424385072
2025-08-22,2025-08-29,0.2705440238714219,0.24158334732055664,0.02896067655086526,0.42096447944641113,0.29705,-0.02650597612857808,2025-08-29,0.2148,s2_gee_raw,0,0.05574402387142191,0.02678334732055665
2025-08-23,2025-08-30,0.26309653989672666,0.23511666059494019,0.02797987930178647,0.41024404764175415,0.271825,-0.008728460103273328,2025-08-29,0.2148,s2_gee_raw,1,0.048296539896726665,0.020316660594940195
2025-08-24,2025-08-31,0.2564743457496167,0.22865000367164612,0.027824342077970576,0.4007115960121155,0.271825,-0.015350654250383289,2025-08-31,0.1996,s2_gee_raw,0,0.056874345749616695,0.02905000367164612
2025-08-25,2025-09-01,0.2536868238717318,0.22588001191616058,0.02780681195557122,0.39669904112815857,0.26336666666666664,-0.009679842794934834,2025-08-31,0.1996,s2_gee_raw,1,0.054086823871731804,0.026280011916160584
2025-08-26,2025-09-02,0.2505625981539488,0.22311000525951385,0.02745259289443497,0.39220181107521057,0.27213124999999994,-0.021568651846051112,2025-09-03,0.19815,s2_gee_raw,1,0.05241259815394883,0.024960005259513862
2025-08-27,2025-09-03,0.24718433836400514,0.22033999860286713,0.02684433976113801,0.38733890652656555,0.2931916666666666,-0.04600732830266144,2025-09-03,0.19815,s2_gee_raw,0,0.04903433836400514,0.022189998602867134
2025-08-28,2025-09-04,0.24364945528507234,0.2175699919462204,0.026079463338851944,0.3822505474090576,0.2724374999999999,-0.028788044714927546,2025-09-03,0.19815,s2_gee_raw,1,0.04549945528507235,0.019419991946220405
2025-08-29,2025-09-05,0.23991556849777704,0.21480000019073486,0.025115568307042174,0.37687572836875916,0.2724374999999999,-0.03252193150222285,2025-09-03,0.19815,s2_gee_raw,2,0.041765568497777045,0.01665000019073487
2025-09-01,2025-09-08,0.222995242998004,0.19911666214466095,0.023878580853343045,0.3525194227695465,0.3182597222222222,-0.09526447922421821,2025-09-10,0.18445,s2_gee_raw,2,0.03854524299800399,0.014666662144660947
2025-09-02,2025-09-09,0.22303967308104042,0.1986333429813385,0.024406330099701917,0.3525833785533905,0.32817708333333334,-0.10513741025229292,2025-09-10,0.18445,s2_gee_raw,1,0.038589673081040415,0.014183342981338498
2025-09-03,2025-09-10,0.22364736730158333,0.19815000891685486,0.02549735838472847,0.35345813632011414,0.32817708333333334,-0.10452971603175001,2025-09-10,0.18445,s2_gee_raw,0,0.039197367301583325,0.013700008916854856
2025-09-04,2025-09-11,0.22346575467884544,0.19619284570217133,0.027272908976674115,0.3531967103481293,0.3177055555555555,-0.09423980087671008,2025-09-10,0.18445,s2_gee_raw,1,0.03901575467884544,0.011742845702171323
2025-09-05,2025-09-12,0.2234992739260197,0.19423571228981018,0.029263561636209523,0.35324496030807495,0.31559166666666666,-0.09209239274064696,2025-09-13,0.16399999999999998,s2_gee_raw,1,0.059499273926019725,0.0302357122898102
2025-09-06,2025-09-13,0.2229720755875111,0.19227857887744904,0.03069349671006205,0.3524860739707947,0.3076666666666667,-0.08469459107915561,2025-09-13,0.16399999999999998,s2_gee_raw,0,0.05897207558751111,0.028278578877449057
2025-09-07,2025-09-14,0.22175960636436942,0.1903214305639267,0.031438175800442725,0.3507407605648041,0.30300625000000003,-0.08124664363563061,2025-09-13,0.16399999999999998,s2_gee_raw,1,0.05775960636436944,0.026321430563926718
2025-09-08,2025-09-15,0.2196023664146662,0.18836429715156555,0.03123806926310066,0.3476354777812958,0.30300625000000003,-0.08340388358533382,2025-09-13,0.16399999999999998,s2_gee_raw,2,0.05560236641466623,0.024364297151565573
2025-09-09,2025-09-16,0.21665474303066734,0.1864071488380432,0.030247594192624128,0.3433924615383148,0.30683194444444445,-0.09017720141377711,2025-09-18,0.18015,s2_gee_raw,2,0.036504743030667336,0.006257148838043208
2025-09-10,2025-09-17,0.21336201011538508,0.18445000052452087,0.028912009590864207,0.33865267038345337,0.30164895833333333,-0.08828694821794825,2025-09-18,0.18015,s2_gee_raw,1,0.03321201011538508,0.0043000005245208694
2025-09-11,2025-09-18,0.20635153927803043,0.17763333022594452,0.028718209052085913,0.32856130599975586,0.30327777777777776,-0.09692623849974732,2025-09-18,0.18015,s2_gee_raw,0,0.026201539278030428,0.0025166697740554855
2025-09-12,2025-09-19,0.2011069675564766,0.17081667482852936,0.030290292727947254,0.32101190090179443,0.3002916666666666,-0.09918469911019001,2025-09-18,0.18015,s2_gee_raw,1,0.020956967556476608,0.009333325171470647
2025-09-13,2025-09-20,0.1978002182543278,0.164000004529953,0.033800213724374806,0.3162519335746765,0.3002916666666666,-0.10249144841233881,2025-09-20,0.18145,s2_gee_raw,0,0.01635021825432781,0.017449995470046997
2025-09-14,2025-09-21,0.2054013234853745,0.1672300100326538,0.03817131345272068,0.3271934986114502,0.3187819444444444,-0.11338062095906992,2025-09-20,0.18145,s2_gee_raw,1,0.023951323485374487,0.014219989967346192
2025-09-15,2025-09-22,0.21384378459453585,0.17046000063419342,0.043383783960342426,0.33934617042541504,0.3056364583333333,-0.09179267373879746,2025-09-23,0.172,s2_gee_raw,1,0.04184378459453586,0.0015399993658065658
2025-09-16,2025-09-23,0.22206918839216236,0.17369000613689423,0.04837918225526813,0.3511863946914673,0.3026875,-0.08061831160783764,2025-09-23,0.172,s2_gee_raw,0,0.05006918839216237,0.0016900061368942398
2025-09-17,2025-09-24,0.22990407950282102,0.17692001163959503,0.052984067863225986,0.3624644875526428,0.31098125,-0.08107717049717897,2025-09-23,0.172,s2_gee_raw,1,0.05790407950282103,0.0049200116395950455
2025-09-18,2025-09-25,0.23729388304352764,0.18015000224113464,0.05714388080239299,0.3731018900871277,0.31098125,-0.07368736695647235,2025-09-23,0.172,s2_gee_raw,2,0.06529388304352765,0.008150002241134657
2025-10-01,2025-10-08,0.20415904097259047,0.16912941634655,0.03502962462604048,0.3254052698612213,0.3291666666666666,-0.12500762569407614,2025-10-10,0.1659,s2_gee_raw,2,0.038259040972590475,0.003229416346549996
2025-10-02,2025-10-09,0.20311120736002924,0.16877058148384094,0.0343406258761883,0.32389694452285767,0.33524999999999994,-0.1321387926399707,2025-10-10,0.1659,s2_gee_raw,1,0.03721120736002925,0.0028705814838409505
2025-10-03,2025-10-10,0.20305392029583458,0.16841177642345428,0.03464214387238029,0.3238144814968109,0.33524999999999994,-0.13219607970416536,2025-10-10,0.1659,s2_gee_raw,0,0.037153920295834586,0.0025117764234542928
2025-10-04,2025-10-11,0.20332664978504184,0.16805294156074524,0.035273708224296596,0.324207067489624,0.33644583333333333,-0.1331191835482915,2025-10-10,0.1659,s2_gee_raw,1,0.03742664978504184,0.0021529415607452473
2025-10-05,2025-10-12,0.20448386090397838,0.1676941215991974,0.036789739304780994,0.32587283849716187,0.327590625,-0.12310676409602164,2025-10-10,0.1659,s2_gee_raw,2,0.03858386090397839,0.0017941215991973958
2025-10-11,2025-10-18,0.22404291098117832,0.16180001199245453,0.06224289898872379,0.35402750968933105,0.3124638888888888,-0.0884209779077105,2025-10-20,0.1249,s2_gee_raw,2,0.09914291098117832,0.03690001199245453
2025-10-12,2025-10-19,0.22601002909839157,0.15770000219345093,0.06831002690494065,0.35685911774635315,0.31818333333333326,-0.09217330423494169,2025-10-20,0.1249,s2_gee_raw,1,0.10111002909839158,0.03280000219345093
2025-10-13,2025-10-20,0.2303403887152672,0.15360000729560852,0.0767403814196587,0.3630925416946411,0.31818333333333326,-0.08784294461806605,2025-10-20,0.1249,s2_gee_raw,0,0.10544038871526722,0.028700007295608523
2025-10-14,2025-10-21,0.23628834703564647,0.14949999749660492,0.08678834953904155,0.3716544508934021,0.3413,-0.10501165296435352,2025-10-20,0.1249,s2_gee_raw,1,0.11138834703564647,0.024599997496604922
2025-10-15,2025-10-22,0.24306846880316738,0.1454000025987625,0.09766846620440486,0.3814142346382141,0.3409833333333333,-0.09791486453016593,2025-10-20,0.1249,s2_gee_raw,2,0.11816846880316738,0.020500002598762515
2025-10-21,2025-10-28,0.2863515683352948,0.13217000663280487,0.15418156170248992,0.44371896982192993,0.3048444444444445,-0.01849287610914968,2025-10-30,0.1976,s2_gee_raw,2,0.0887515683352948,0.06542999336719513
2025-10-22,2025-10-29,0.29861779087781914,0.13944000005722046,0.15917779082059869,0.4613758325576782,0.28725,0.01136779087781914,2025-10-30,0.1976,s2_gee_raw,1,0.10101779087781915,0.05815999994277954
2025-10-23,2025-10-30,0.30969740308523186,0.14671000838279724,0.16298739470243462,0.47732460498809814,0.28725,0.022447403085231854,2025-10-30,0.1976,s2_gee_raw,0,0.11209740308523186,0.05088999161720276
2025-10-24,2025-10-31,0.32000656949579726,0.15398000180721283,0.16602656768858443,0.49216434359550476,0.30564444444444444,0.014362125051352814,2025-10-30,0.1976,s2_gee_raw,1,0.12240656949579726,0.04361999819278717
2025-10-25,2025-11-01,0.328348141604662,0.16124999523162842,0.1670981463730336,0.5041717886924744,0.3029708333333333,0.025377308271328725,2025-11-02,0.18164999999999998,s2_gee_raw,1,0.14669814160466205,0.02040000476837156
2025-10-26,2025-11-02,0.33505662866234787,0.1685200035572052,0.16653662510514267,0.513828456401825,0.30847777777777774,0.026578850884570127,2025-11-02,0.18164999999999998,s2_gee_raw,0,0.1534066286623479,0.013129996442794778
2025-10-27,2025-11-03,0.3408447960317136,0.1757899969816208,0.1650547990500928,0.5221603512763977,0.3186916666666666,0.022153129365046986,2025-11-02,0.18164999999999998,s2_gee_raw,1,0.1591947960317136,0.00586000301837919
2025-10-28,2025-11-04,0.345140269958973,0.18306002020835876,0.16208024975061425,0.5283435583114624,0.3186916666666666,0.026448603292306416,2025-11-02,0.18164999999999998,s2_gee_raw,2,0.16349026995897303,0.0014100202083587865
2025-11-18,2025-11-25,0.5399417123317719,0.43720200657844543,0.10273970575332647,0.8087544441223145,0.40841666666666665,0.13152504566510526,2025-11-27,0.5809500000000001,s2_gee_raw,2,0.04100828766822817,0.14374799342155464
2025-11-19,2025-11-26,0.5591507875144482,0.45317399501800537,0.10597679249644287,0.836405336856842,0.43880833333333336,0.12034245418111489,2025-11-27,0.5809500000000001,s2_gee_raw,1,0.021799212485551833,0.1277760049819947
2025-11-20,2025-11-27,0.5793786490559578,0.4691460132598877,0.11023263579607012,0.8655227422714233,0.43880833333333336,0.14057031572262446,2025-11-27,0.5809500000000001,s2_gee_raw,0,0.0015713509440422602,0.11180398674011238
2025-11-21,2025-11-28,0.5994256018996239,0.48511803150177,0.11430757039785389,0.894379734992981,0.4692,0.1302256018996239,2025-11-27,0.5809500000000001,s2_gee_raw,1,0.018475601899623828,0.09583196849823006
2025-11-22,2025-11-29,0.6189182760000229,0.5010899901390076,0.11782828586101535,0.9224388599395752,0.4692,0.1497182760000229,2025-11-27,0.5809500000000001,s2_gee_raw,2,0.03796827600002284,0.07986000986099251
2025-12-08,2025-12-15,0.6728000000000001,0.7520824670791626,-0.07928246707916253,1.0,0.3666444444444445,0.30615555555555557,2025-12-17,0.8921,s2_gee_raw,2,0.21929999999999994,0.1400175329208374
2025-12-09,2025-12-16,0.6728000000000001,0.7676399946212769,-0.09483999462127679,1.0,0.3458833333333334,0.3269166666666667,2025-12-17,0.8921,s2_gee_raw,1,0.21929999999999994,0.12446000537872315
2025-12-10,2025-12-17,0.6728000000000001,0.7831975221633911,-0.11039752216339105,1.0,0.4075444444444445,0.2652555555555556,2025-12-17,0.8921,s2_gee_raw,0,0.21929999999999994,0.10890247783660889
2025-12-11,2025-12-18,0.6728000000000001,0.7987550497055054,-0.1259550497055053,1.0,0.36716666666666675,0.3056333333333333,2025-12-17,0.8921,s2_gee_raw,1,0.21929999999999994,0.09334495029449463
2025-12-12,2025-12-19,0.6728000000000001,0.8143125176429749,-0.1415125176429748,1.0,0.36716666666666675,0.3056333333333333,2025-12-19,0.8555,s2_gee_raw,0,0.18269999999999997,0.041187482357025185
2025-12-13,2025-12-20,0.6728000000000001,0.8298699855804443,-0.15706998558044427,1.0,0.40433888888888897,0.2684611111111111,2025-12-19,0.8555,s2_gee_raw,1,0.18269999999999997,0.025630014419555702
2025-12-14,2025-12-21,0.6728000000000001,0.8454274535179138,-0.17262745351791375,1.0,0.40433888888888897,0.2684611111111111,2025-12-19,0.8555,s2_gee_raw,2,0.18269999999999997,0.01007254648208622
2025-12-18,2025-12-25,0.6728000000000001,0.8738000392913818,-0.20100003929138177,1.0,0.4789916666666667,0.19380833333333336,2025-12-27,0.8905,s2_gee_raw,2,0.2176999999999999,0.016699960708618122
2025-12-19,2025-12-26,0.6728000000000001,0.8554999828338623,-0.18269998283386224,1.0,0.4789916666666667,0.19380833333333336,2025-12-27,0.8905,s2_gee_raw,1,0.2176999999999999,0.035000017166137654
2025-12-20,2025-12-27,0.6728000000000001,0.8598750233650208,-0.1870750233650207,1.0,0.4793,0.19350000000000006,2025-12-27,0.8905,s2_gee_raw,0,0.2176999999999999,0.030624976634979206
2025-12-21,2025-12-28,0.6728000000000001,0.8642500042915344,-0.19145000429153436,1.0,0.4793,0.19350000000000006,2025-12-27,0.8905,s2_gee_raw,1,0.2176999999999999,0.026249995708465534
2025-12-22,2025-12-29,0.6728000000000001,0.8686250448226929,-0.1958250448226928,1.0,0.4793,0.19350000000000006,2025-12-29,0.90025,s2_gee_raw,0,0.22744999999999993,0.031624955177307124
2025-12-23,2025-12-30,0.6728000000000001,0.8729999661445618,-0.2001999661445617,1.0,0.4793,0.19350000000000006,2025-12-29,0.90025,s2_gee_raw,1,0.22744999999999993,0.027250033855438227
2025-12-24,2025-12-31,0.6728000000000001,0.8773750066757202,-0.20457500667572015,1.0,0.4793,0.19350000000000006,2025-12-29,0.90025,s2_gee_raw,2,0.22744999999999993,0.02287499332427978
